target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	1998.35	181	193.97
CD19-CAR-CD25-GFP	3063	2880.35	0	0
NM_001103170	4049	3866.35	0	0
NM_001103169	3832	3649.35	0	0
NM_001013630	1575	1392.35	0	0
NM_000350	7325	7142.35	0	0
NM_012089	3857	3674.35	21	12.2396
NM_002858	3616	3433.35	10	6.23747
NM_001122674	967	784.351	0	0
NM_005158	11940	11757.4	0	0
NM_001136001	2140	1957.35	0	0
NM_001168237	11918	11735.4	0	0
NM_007314	12227	12044.4	0	0
NM_001136000	11631	11448.4	0.0731089	0.0136758
NM_001168236	12164	11981.4	0	0
NM_001168238	11855	11672.4	0	0
NM_001168239	11568	11385.4	13.5977	2.55769
NM_000016	2603	2420.35	21	18.5809
NM_001127328	2615	2432.35	0	0
NM_030649	3759	3576.35	3	1.79642
NM_022735	3565	3382.35	3	1.89946
NM_032360	1616	1433.35	14	20.9171
NM_147161	3181	2998.35	1	0.71424
NM_015547	2015	1832.35	0	0
NM_181865	1430	1247.35	5.51903e-05	9.47548e-05
NM_181866	1414	1231.35	11.2594	19.5822
NM_181864	1625	1442.35	0	0
NM_007274	1805	1622.35	16.5969	21.9084
NM_016361	1808	1625.35	0	0
NM_001100	1492	1309.35	3.0138	4.9293
NR_024438	1983	1800.35	2.00134	2.38062
NM_030812	1861	1678.35	0	0
NM_001103	4528	4345.35	0	0
NM_080431	1422	1239.35	0	0
NM_207191	2764	2581.35	0	0
NM_001261464	2864	2681.35	0	0
NM_207197	2981	2798.35	0	0
NM_001261465	2836	2653.35	0	0
NM_207195	2906	2723.35	0	0
NR_048579	3048	2865.35	0	0
NM_207194	2909	2726.35	0	0
NM_207196	2978	2795.35	0	0
NR_048578	3123	2940.35	0	0
NM_001261466	2226	2043.35	0	0
NM_003815	2834	2651.35	25	20.1929
NR_048577	3120	2937.35	0	0
NM_021794	2992	2809.35	0	0
NM_005099	4332	4149.35	6.16501	3.18185
NM_025008	2893	2710.35	0	0
NM_019032	4201	4018.35	0	0
NM_001025107	6540	6357.35	0.000100949	3.40057e-05
NM_015840	6593	6410.35	0.008985	0.00300167
NM_001193495	6709	6526.35	57.8255	18.9747
NM_015841	6536	6353.35	42.354	14.2764
NM_001111	6671	6488.35	0.00182578	0.000602617
NM_052998	2182	1999.35	0	0
NM_020247	2924	2741.35	12	9.3744
NM_018417	5421	5238.35	0	0
NM_001167749	4966	4783.35	0	0
NR_046083	2128	1945.35	4.9647e-08	5.4654e-08
NM_015999	2175	1992.35	46	49.4446
NM_000674	2919	2736.35	0	0
NM_001048230	2764	2581.35	0	0
NM_000677	2245	2062.35	0	0
NM_020683	2150	1967.35	0	0
NM_001081976	1163	980.351	0	0
NM_017825	1691	1508.35	31	44.0135
NM_001126	2782	2599.35	39	32.1312
NM_032785	2988	2805.35	0	0
NM_000646	7182	6999.35	0	0
NM_000028	7449	7266.35	0	0
NM_000643	7169	6986.35	0	0
NM_000644	7109	6926.35	0	0
NM_000642	7371	7188.35	5	1.48959
NM_000645	7182	6999.35	0	0
NM_024758	3154	2971.35	26.635	19.1966
NM_012199	7478	7295.35	15	4.40323
NM_024852	3645	3462.35	0	0
NM_177422	3387	3204.35	10	6.68323
NM_017629	7060	6877.35	6.13335	1.90987
NM_198576	7326	7143.35	0	0
NM_000029	2581	2398.35	0	0
NM_020350	1183	1000.35	6.4008e-08	1.37028e-07
NM_001040195	1127	944.351	0	0
NM_001040197	1280	1097.35	7.87043e-08	1.53596e-07
NM_001040194	1162	979.351	34.0355	74.4254
NM_001040196	1259	1076.35	6.96447	13.8567
NM_015446	8631	8448.35	20	5.06973
NM_001242673	4314	4131.35	0	0
NM_001242676	4028	3845.35	0	0
NM_001242675	4039	3856.35	0	0
NM_006621	3943	3760.35	0	0
NM_001242674	3685	3502.35	24	14.675
NM_001029882	6496	6313.35	6	2.03525
NM_022831	3006	2823.35	21	15.9287
NM_001039775	5245	5062.35	1	0.423033
NM_004833	1484	1301.35	0	0
NM_001042478	2070	1887.35	0	0
NM_018836	2923	2740.35	0	0
NM_001625	2759	2576.35	6.63685	5.51675
NR_037592	2877	2694.35	0	0
NM_013411	3671	3488.35	73.3632	45.0386
NM_001199199	3647	3464.35	0	0
NR_037591	3789	3606.35	0	0
NM_013410	6881	6698.35	1.40025	0.447676
NM_001005353	6998	6815.35	1.05793e-07	3.32425e-08
NM_203464	6887	6704.35	0.599752	0.191576
NM_012093	3936	3753.35	0	0
NM_174858	3325	3142.35	0	0
NM_024595	2726	2543.35	32.1185	27.0443
NM_001136275	2591	2408.35	0.000403239	0.000358567
NM_152763	3063	2880.35	0	0
NR_049760	2912	2729.35	0	0
NM_006066	1580	1397.35	0	0
NM_153326	1452	1269.35	0	0
NM_001202414	1491	1308.35	0	0
NM_001202413	1363	1180.35	23	41.7295
NM_003689	2619	2436.35	50.9784	44.8098
NR_002796	1324	1141.35	0	0
NM_012067	1241	1058.35	0	0
NR_040289	2117	1934.35	4	4.42845
NR_040288	2314	2131.35	0	0
NM_005465	7082	6899.35	15	4.65597
NM_181690	1734	1551.35	0	0
NM_001206729	1575	1392.35	0	0
NM_170726	2370	2187.35	0	0
NM_001161504	3243	3060.35	8	5.59816
NM_003748	3383	3200.35	0	0
NM_000696	2500	2317.35	50	46.2067
NM_144988	1057	874.351	4	9.79718
NM_013339	3371	3188.35	24	16.1203
NM_001127501	2431	2248.35	0	0
