target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2017.75	122	177.247
CD19-CAR-CD25-GFP	3063	2899.75	0	0
NM_001103170	4049	3885.75	0	0
NM_001103169	3832	3668.75	0	0
NM_001013630	1575	1411.75	0	0
NM_000350	7325	7161.75	0	0
NM_012089	3857	3693.75	7	5.55542
NM_002858	3616	3452.75	8	6.79221
NM_001122674	967	803.75	0	0
NM_005158	11940	11776.8	0	0
NM_001136001	2140	1976.75	0	0
NM_001168237	11918	11754.8	0	0
NM_007314	12227	12063.8	0	0
NM_001136000	11631	11467.8	0.020388	0.00521174
NM_001168236	12164	12000.8	0	0
NM_001168238	11855	11691.8	0	0
NM_001168239	11568	11404.8	2.27672	0.585207
NM_000016	2603	2439.75	17.7341	21.3083
NM_001127328	2615	2451.75	0.265946	0.317983
NM_030649	3759	3595.75	3	2.44578
NM_022735	3565	3401.75	4	3.44702
NM_032360	1616	1452.75	10	20.1788
NM_147161	3181	3017.75	0	0
NM_015547	2015	1851.75	0	0
NM_181865	1430	1266.75	0.000564482	0.00130631
NM_181866	1414	1250.75	29.9994	70.3119
NM_181864	1625	1461.75	0	0
NM_007274	1805	1641.75	0	0
NM_016361	1808	1644.75	1	1.78232
NM_001100	1492	1328.75	3.01196	6.64496
NR_024438	1983	1819.75	1.00077	1.61216
NM_030812	1861	1697.75	0	0
NM_001103	4528	4364.75	0	0
NM_080431	1422	1258.75	0	0
NM_207191	2764	2600.75	0	0
NM_001261464	2864	2700.75	0	0
NM_207197	2981	2817.75	0	0
NM_001261465	2836	2672.75	5	5.48401
NM_207195	2906	2742.75	0	0
NR_048579	3048	2884.75	0	0
NM_207194	2909	2745.75	0	0
NM_207196	2978	2814.75	0	0
NR_048578	3123	2959.75	0	0
NM_001261466	2226	2062.75	0	0
NM_003815	2834	2670.75	0	0
NR_048577	3120	2956.75	0	0
NM_021794	2992	2828.75	0	0
NM_005099	4332	4168.75	3.0839	2.1686
NM_025008	2893	2729.75	0	0
NM_019032	4201	4037.75	0	0
NM_001025107	6540	6376.75	4.59933	2.11437
NM_015840	6593	6429.75	0	0
NM_001193495	6709	6545.75	94.9527	42.524
NM_015841	6536	6372.75	0	0
NM_001111	6671	6507.75	1.26752e-07	5.70967e-08
NM_052998	2182	2018.75	0	0
NM_020247	2924	2760.75	12	12.7421
NM_018417	5421	5257.75	0	0
NM_001167749	4966	4802.75	0	0
NR_046083	2128	1964.75	44	65.6495
NM_015999	2175	2011.75	7.16386e-08	1.0439e-07
NM_000674	2919	2755.75	0	0
NM_001048230	2764	2600.75	0	0
NM_000677	2245	2081.75	0	0
NM_020683	2150	1986.75	0	0
NM_001081976	1163	999.75	0	0
NM_017825	1691	1527.75	29	55.6458
NM_001126	2782	2618.75	22	24.6272
NM_032785	2988	2824.75	1	1.03778
NM_000646	7182	7018.75	9	3.75897
NM_000028	7449	7285.75	0	0
NM_000643	7169	7005.75	0	0
NM_000644	7109	6945.75	0	0
NM_000642	7371	7207.75	0	0
NM_000645	7182	7018.75	0	0
NM_024758	3154	2990.75	8.79795	8.62358
