target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2002.93	0.000544152	0.000813135
CD19-CAR-CD25-GFP	3063	2884.93	113.385	117.633
NM_001103170	4049	3870.93	0	0
NM_001103169	3832	3653.93	0	0
NM_001013630	1575	1396.93	0	0
NM_000350	7325	7146.93	1	0.418783
NM_012089	3857	3678.93	14	11.3898
NM_002858	3616	3437.93	3.73663	3.25306
NM_001122674	967	788.933	0.30657	1.16305
NM_005158	11940	11761.9	0	0
NM_001136001	2140	1961.93	0	0
NM_001168237	11918	11739.9	0	0
NM_007314	12227	12048.9	0	0
NM_001136000	11631	11452.9	0.0514455	0.0134443
NM_001168236	12164	11985.9	0	0
NM_001168238	11855	11676.9	0	0
NM_001168239	11568	11389.9	7.74288	2.03465
NM_000016	2603	2424.93	9.88873	12.2053
NM_001127328	2615	2436.93	0.111272	0.136663
NM_030649	3759	3580.93	4	3.34328
NM_022735	3565	3386.93	3	2.65109
NM_032360	1616	1437.93	13	27.0591
NM_147161	3181	3002.93	0	0
NM_015547	2015	1836.93	0	0
NM_181865	1430	1251.93	0	0
NM_181866	1414	1235.93	18.7744	45.4654
NM_181864	1625	1446.93	0	0
NM_007274	1805	1626.93	6.22557	11.453
NM_016361	1808	1629.93	4	7.34513
NM_001100	1492	1313.93	1.00485	2.28895
NR_024438	1983	1804.93	0	0
NM_030812	1861	1682.93	0	0
NM_001103	4528	4349.93	0	0
NM_080431	1422	1243.93	0	0
NM_207191	2764	2585.93	8	9.25938
NM_001261464	2864	2685.93	0	0
NM_207197	2981	2802.93	0	0
NM_001261465	2836	2657.93	0	0
NM_207195	2906	2727.93	0	0
NR_048579	3048	2869.93	0	0
NM_207194	2909	2730.93	0	0
NM_207196	2978	2799.93	0	0
NR_048578	3123	2944.93	0	0
NM_001261466	2226	2047.93	0	0
NM_003815	2834	2655.93	0	0
NR_048577	3120	2941.93	0	0
NM_021794	2992	2813.93	0	0
NM_005099	4332	4153.93	0	0
NM_025008	2893	2714.93	0	0
NM_019032	4201	4022.93	0	0
NM_001025107	6540	6361.93	11.1041	5.22399
NM_015840	6593	6414.93	0	0
NM_001193495	6709	6530.93	88.2151	40.4275
NM_015841	6536	6357.93	0	0
NM_001111	6671	6492.93	9.98088e-08	4.60084e-08
NM_052998	2182	2003.93	1	1.49357
NM_020247	2924	2745.93	11	11.9898
NM_018417	5421	5242.93	0	0
NM_001167749	4966	4787.93	0	0
NR_046083	2128	1949.93	2.06501	3.16964
NM_015999	2175	1996.93	40.935	61.3536
NM_000674	2919	2740.93	0	0
NM_001048230	2764	2585.93	0	0
NM_000677	2245	2066.93	0	0
NM_020683	2150	1971.93	0	0
NM_001081976	1163	984.933	0	0
NM_017825	1691	1512.93	12	23.7394
NM_001126	2782	2603.93	22	25.2873
NM_032785	2988	2809.93	0	0
NM_000646	7182	7003.93	0.000292158	0.000124849
NM_000028	7449	7270.93	0	0
NM_000643	7169	6990.93	0.00158139	0.000677037
NM_000644	7109	6930.93	3.99783	1.7264
NM_000642	7371	7192.93	0	0
NM_000645	7182	7003.93	0.000292158	0.000124849
NM_024758	3154	2975.93	9.54433	9.59912
NM_012199	7478	7299.93	18	7.38011
NM_024852	3645	3466.93	6	5.17982
NM_177422	3387	3208.93	0	0
NM_017629	7060	6881.93	15.2818	6.64619
NM_198576	7326	7147.93	0	0
NM_000029	2581	2402.93	0	0
NM_020350	1183	1004.93	20.8721	62.1638
NM_001040195	1127	948.933	0	0
NM_001040197	1280	1101.93	9.12794	24.7929
NM_001040194	1162	983.933	0	0
NM_001040196	1259	1080.93	0	0
NM_015446	8631	8452.93	11	3.89488
NM_001242673	4314	4135.93	0	0
NM_001242676	4028	3849.93	0	0
NM_001242675	4039	3860.93	0	0
NM_006621	3943	3764.93	0	0
NM_001242674	3685	3506.93	14	11.9484
NM_001029882	6496	6317.93	4	1.89493
NM_022831	3006	2827.93	17	17.9924
NM_001039775	5245	5066.93	1	0.590696
NM_004833	1484	1305.93	0	0
NM_001042478	2070	1891.93	0	0
NM_018836	2923	2744.93	0	0
NM_001625	2759	2580.93	0	0
NR_037592	2877	2698.93	0	0
NM_013411	3671	3492.93	59	50.5558
NM_001199199	3647	3468.93	0	0
NR_037591	3789	3610.93	0	0
NM_013410	6881	6702.93	2.07844	0.928073
NM_001005353	6998	6819.93	3.06474e-07	1.345e-07
NM_203464	6887	6708.93	0.921557	0.411129
NM_012093	3936	3757.93	0	0
NM_174858	3325	3146.93	1	0.95109
NM_024595	2726	2547.93	27.4395	32.2327
NM_001136275	2591	2412.93	2.42357e-08	3.00621e-08
NM_152763	3063	2884.93	0	0
NR_049760	2912	2733.93	0	0
NM_006066	1580	1401.93	0	0
NM_153326	1452	1273.93	0	0
NM_001202414	1491	1312.93	10.2573	23.3829
NM_001202413	1363	1184.93	9.74271	24.6091
NM_003689	2619	2440.93	25.136	30.8211
NR_002796	1324	1145.93	0	0
NM_012067	1241	1062.93	0	0
NR_040289	2117	1938.93	1.04996	1.62076
NR_040288	2314	2135.93	0	0
NM_005465	7082	6903.93	10	4.33523
NM_181690	1734	1555.93	0	0
NM_001206729	1575	1396.93	0	0
NM_170726	2370	2191.93	0	0
NM_001161504	3243	3064.93	2	1.95307
NM_003748	3383	3204.93	0	0
NM_000696	2500	2321.93	29	37.3816
NM_144988	1057	878.933	3	10.2159
NM_013339	3371	3192.93	15	14.0608
NM_001127501	2431	2252.93	0	0
NM_000478	2596	2417.93	0	0
NM_001177520	2315	2136.93	0	0
NM_006492	1478	1299.93	0	0
NM_020703	2471	2292.93	0	0
NM_001172626	2394	2215.93	0.992676	1.34079
NM_000036	2406	2227.93	0.00732398	0.00983907
NM_001257361	3392	3213.93	10.2035	9.50217
NM_139156	3756	3577.93	0	0
NM_203404	3394	3215.93	5.79646	5.39467
NM_004037	3976	3797.93	0	0
NM_001257360	4109	3930.93	0	0
NM_004038	1862	1683.93	0	0
NM_001008221_2	1781	1602.93	0	0
NM_004038_2	1862	1683.93	0	0
NM_004038_1	1862	1683.93	0	0
NM_001008221	1781	1602.93	0	0
NM_001008221_1	1781	1602.93	0	0
NM_001008218	1838	1659.93	0	0
NM_001008218_1	1838	1659.93	0	0
NM_001008218_2	1838	1659.93	0	0
NM_001008219	1860	1681.93	0	0
NM_001008219_2	1860	1681.93	0	0
NM_001008219_1	1860	1681.93	0	0
NM_000699	1632	1453.93	0	0
NM_020978	2179	2000.93	1	1.49581
NM_144567	4649	4470.93	11.5523	7.73355
NM_004673	3546	3367.93	0	0
NM_014495	2126	1947.93	0	0
NM_021146	2238	2059.93	0	0
NM_030816	5667	5488.93	11	5.9981
NR_046228	1744	1565.93	1	1.91133
NM_001039888	3612	3433.93	0	0
NM_144698	3363	3184.93	0	0
NR_026844	1850	1671.93	5.88286	10.5312
NM_198493	2671	2492.93	0	0
NM_001145210	2192	2013.93	0	0
NM_001243536	1632	1453.93	0	0
NM_001243535	1651	1472.93	0	0
NM_001136479	3129	2950.93	80.5963	81.7457
NM_030920	3453	3274.93	131.39	120.079
NM_001136478	3330	3151.93	0.0141538	0.0134402
NM_003568	1824	1645.93	0	0
NM_006594	2790	2611.93	0	0
NM_001253852	2722	2543.93	15	17.648
NM_001253853	2662	2483.93	0	0
NR_037864	1734	1555.93	0	0
NM_001639	931	752.933	0	0
NM_016022	2266	2087.93	12.2076	17.4994
NM_001243771	2095	1916.93	0.792412	1.23724
NR_045035	2192	2013.93	0	0
NR_045033	2130	1951.93	5.70235e-08	8.74376e-08
NM_001243772	1718	1539.93	0	0
NM_001077628	1928	1749.93	0	0
NR_045034	2021	1842.93	0	0
NR_036462	1431	1252.93	0	0
NM_199294	1243	1064.93	2	5.62104
NR_037187	1349	1170.93	0	0
NM_199006	1252	1073.93	0	0
NM_001243768	1383	1204.93	0	0
NM_198544	1319	1140.93	0	0
NM_001270517	1496	1317.93	0	0
NM_144772	1121	942.933	20	63.4831
NM_001643	473	295.185	0	0
NM_203454	2778	2599.93	0	0
NM_080429	1791	1612.93	0	0
NM_001658	1888	1709.93	210	367.578
NM_001024227	2007	1828.93	0	0
NM_001024228	1985	1806.93	0	0
NM_001024226	1973	1794.93	0	0
NM_004815	9117	8938.93	1	0.334829
NM_001025598	4425	4246.93	228	160.682
NM_181720	3792	3613.93	0	0
NM_001011722	4261	4082.93	1	0.733055
NM_018125	4494	4315.93	0	0
NM_014784	6769	6590.93	0	0
NM_198236	6889	6710.93	0	0
NM_014448	2904	2725.93	0	0
NM_153213	3029	2850.93	3	3.14951
NM_001162384	4179	4000.93	1.0843e-06	8.11143e-07
NM_004723	4107	3928.93	16	12.1886
NM_001162383	4182	4003.93	5.48592e-07	4.10083e-07
NM_006015	8585	8406.93	34	12.1046
NM_139135	7934	7755.93	0	0
NM_001206794	5946	5767.93	0	0
NM_031371	5809	5630.93	34.1747	18.1649
NM_016374	6067	5888.93	22.8253	11.6008
NM_001256129	1727	1548.93	2	3.86462
NM_138795	1795	1616.93	0	0
NM_001197325	4839	4660.93	10.9166	7.0101
NM_178427	4842	4663.93	6.0824	3.9033
NM_001668	4887	4708.93	0.000984816	0.000625953
NM_005717	2077	1898.93	280	441.324
NM_001270439	2086	1907.93	0	0
NM_057090	1944	1765.93	0	0
NM_057091	1920	1741.93	0	0
NM_001136215	1795	1616.93	0	0
NM_022786	1445	1266.93	7	16.5369
NM_017707	4129	3950.93	0	0
NM_001143778	4102	3923.93	0	0
NR_026546	1045	866.933	0	0
NM_080868	1107	928.933	0	0
NM_001270601	1420	1241.93	0	0
NM_018489	11774	11595.9	35	9.03382
NR_027023	1964	1785.93	1	1.67588
NM_018136	10888	10709.9	36.0376	10.0711
NM_001206846	6133	5954.93	26.9624	13.5516
NM_004319	7314	7135.93	0	0
NM_207108	3885	3706.93	0	0
NM_001170536	2332	2153.93	14.786	20.546
NM_018188	2646	2467.93	0	0
NM_001170535	2502	2323.93	0	0
NM_031921	2433	2254.93	4.21398	5.5933
NM_001039211	3859	3680.93	3.88408	3.1582
NM_001206486	1997	1818.93	0	0
NM_001040619	2387	2208.93	0	0
NM_001206488	2052	1873.93	0	0
NM_001206484	2035	1856.93	0	0
NM_001674	2075	1896.93	0	0
NM_001030287	1922	1743.93	0	0
NM_007348	7546	7367.93	12.386	5.03148
NM_032852	2724	2545.93	1.22489e-07	1.43999e-07
NM_178221	2676	2497.93	4	4.79279
NM_022089	3996	3817.93	0.217309	0.170356
NM_001141974	3694	3515.93	0	0
NM_001141973	3981	3802.93	7.78269	6.1252
NM_001160233	3765	3586.93	0	0
NM_000701	3741	3562.93	0	0
NM_001160234	3574	3395.93	53	46.7117
NR_024126	887	709.007	0	0
NR_024125	1828	1649.93	0	0
NR_027646	562	384.061	0	0
NR_027645	668	490.061	0	0
NR_024124	1552	1373.93	0	0
NM_000702	5457	5278.93	1.02325	0.580154
NM_001001734	886	708.007	0	0
NM_144699	3847	3668.93	0	0
NM_001677	2200	2021.93	6	8.88165
NM_001001396	8920	8741.93	88.5467	30.3161
NM_001684	8742	8563.93	1.45334	0.507929
NM_001688	2101	1922.93	77.1982	120.158
NM_004047	1022	843.933	28.7113	101.825
NM_001039457	973	794.933	20.2887	76.3892
NM_133262	632	454.061	0	0
NM_133326	678	500.061	0	0
NM_001005855	1516	1337.93	0.670803	1.50062
NM_020452	5858	5679.93	5.64285	2.97347
NM_001256418	1781	1602.93	5	9.33606
NM_001243728	1690	1511.93	0	0
NM_001042546	1625	1446.93	0	0
NM_022745	1829	1650.93	0	0
NM_178191	1925	1746.93	10.2443	17.5516
NM_178190	617	439.061	0	0
