target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	1991.95	425.88	498.119
CD19-CAR-CD25-GFP	3063	2873.95	11.7152	9.4972
NM_001103170	4049	3859.95	0	0
NM_001103169	3832	3642.95	0	0
NM_001013630	1575	1385.95	0	0
NM_000350	7325	7135.95	0	0
NM_012089	3857	3667.95	13	8.25742
NM_002858	3616	3426.95	20.0691	13.6441
NM_001122674	967	777.953	2.8662	8.58375
NM_005158	11940	11751	0	0
NM_001136001	2140	1950.95	0	0
NM_001168237	11918	11729	0	0
NM_007314	12227	12038	0	0
NM_001136000	11631	11442	0.0398755	0.00811953
NM_001168236	12164	11975	0	0
NM_001168238	11855	11666	0	0
NM_001168239	11568	11379	10.8875	2.22921
NM_000016	2603	2413.95	17.884	17.2608
NM_001127328	2615	2425.95	0.115994	0.111398
NM_030649	3759	3569.95	3	1.95787
NM_022735	3565	3375.95	7	4.83088
NM_032360	1616	1426.95	28	45.7165
NM_147161	3181	2991.95	0	0
NM_015547	2015	1825.95	0	0
NM_181865	1430	1240.95	0	0
NM_181866	1414	1224.95	35.0613	66.6857
NM_181864	1625	1435.95	0	0
NM_007274	1805	1615.95	37.9387	54.6989
NM_016361	1808	1618.95	6	8.63459
NM_001100	1492	1302.95	3.00981	5.38188
NR_024438	1983	1793.95	0	0
NM_030812	1861	1671.95	0	0
NM_001103	4528	4338.95	1	0.536957
NM_080431	1422	1232.95	0	0
NM_207191	2764	2574.95	0	0
NM_001261464	2864	2674.95	24.9978	21.7726
NM_207197	2981	2791.95	0	0
NM_001261465	2836	2646.95	0	0
NM_207195	2906	2716.95	0	0
NR_048579	3048	2858.95	0	0
NM_207194	2909	2719.95	21.0022	17.9899
NM_207196	2978	2788.95	0	0
NR_048578	3123	2933.95	0	0
NM_001261466	2226	2036.95	0	0
NM_003815	2834	2644.95	0	0
NR_048577	3120	2930.95	0	0
NM_021794	2992	2802.95	0	0
NM_005099	4332	4142.95	6.69137	3.76296
NM_025008	2893	2703.95	0	0
NM_019032	4201	4011.95	2	1.16145
NM_001025107	6540	6350.95	35.3506	12.9683
NM_015840	6593	6403.95	0	0
NM_001193495	6709	6519.95	129.579	46.3035
NM_015841	6536	6346.95	0	0
NM_001111	6671	6481.95	0	0
NM_052998	2182	1992.95	0	0
NM_020247	2924	2734.95	30	25.5562
NM_018417	5421	5231.95	0	0
NM_001167749	4966	4776.95	0	0
NR_046083	2128	1938.95	1.33613e-07	1.60549e-07
NM_015999	2175	1985.95	72	84.4672
NM_000674	2919	2729.95	0	0
NM_001048230	2764	2574.95	0	0
NM_000677	2245	2055.95	0	0
NM_020683	2150	1960.95	0	0
NM_001081976	1163	973.953	0	0
NM_017825	1691	1501.95	60	93.0721
NM_001126	2782	2592.95	65	58.4041
NM_032785	2988	2798.95	1.00375	0.835517
NM_000646	7182	6992.95	0.000257591	8.58213e-05
NM_000028	7449	7259.95	0	0
NM_000643	7169	6979.95	0.00170597	0.000569435
NM_000644	7109	6919.95	10.998	3.70285
NM_000642	7371	7181.95	0	0
NM_000645	7182	6992.95	0	0
NM_024758	3154	2964.95	41.1475	32.3333
NM_012199	7478	7288.95	27	8.63025
NM_024852	3645	3455.95	9	6.06735
NM_177422	3387	3197.95	0	0
NM_017629	7060	6870.95	8.05832	2.73245
NM_198576	7326	7136.95	0	0
NM_000029	2581	2391.95	0	0
NM_020350	1183	993.953	104.895	245.874
NM_001040195	1127	937.953	0	0
NM_001040197	1280	1090.95	4.75852	10.1623
NM_001040194	1162	972.953	17.7181	42.4277
NM_001040196	1259	1069.95	0.628416	1.36838
NM_015446	8631	8441.95	17	4.6917
NM_001242673	4314	4124.95	0	0
NM_001242676	4028	3838.95	0	0
NM_001242675	4039	3849.95	0	0
NM_006621	3943	3753.95	0	0
NM_001242674	3685	3495.95	7	4.66506
NM_001029882	6496	6306.95	2	0.738814
NM_022831	3006	2816.95	28	23.1581
NM_001039775	5245	5055.95	3	1.38243
NM_004833	1484	1294.95	1	1.79916
NM_001042478	2070	1880.95	0	0
NM_018836	2923	2733.95	0	0
NM_001625	2759	2569.95	10.8103	9.80028
NR_037592	2877	2687.95	0.403264	0.349537
NM_013411	3671	3481.95	75.8834	50.7749
NM_001199199	3647	3457.95	0	0
NR_037591	3789	3599.95	7.91656	5.12347
NM_013410	6881	6691.95	0.71311	0.248272
NM_001005353	6998	6808.95	1.60422e-08	5.48918e-09
NM_203464	6887	6697.95	0.28689	0.0997925
NM_012093	3936	3746.95	0	0
NM_174858	3325	3135.95	0	0
NM_024595	2726	2536.95	76.1161	69.9018
NM_001136275	2591	2401.95	0	0
NM_152763	3063	2873.95	0	0
NR_049760	2912	2722.95	0	0
NM_006066	1580	1390.95	5.10254	8.54669
NM_153326	1452	1262.95	9.5575	17.6312
NM_001202414	1491	1301.95	12.2932	21.9986
NM_001202413	1363	1173.95	26.0467	51.6925
NM_003689	2619	2429.95	83.3813	79.9457
NR_002796	1324	1134.95	1	2.0528
NM_012067	1241	1051.95	0	0
NR_040289	2117	1927.95	2.03255	2.45623
NR_040288	2314	2124.95	0	0
NM_005465	7082	6892.95	10.0134	3.38454
NM_181690	1734	1544.95	0	0
NM_001206729	1575	1385.95	1.98663	3.33959
NM_170726	2370	2180.95	0	0
NM_001161504	3243	3053.95	4	3.05156
NM_003748	3383	3193.95	0	0
NM_000696	2500	2310.95	48	48.3921
NM_144988	1057	867.953	2	5.36857
NM_013339	3371	3181.95	21	15.3762
NM_001127501	2431	2241.95	0	0
NM_000478	2596	2406.95	0	0
NM_001177520	2315	2125.95	0	0
NM_006492	1478	1288.95	4	7.23015
NM_020703	2471	2281.95	0	0
NM_001172626	2394	2204.95	0	0
NM_000036	2406	2216.95	0	0
NM_001257361	3392	3202.95	7.42539	5.40124
NM_139156	3756	3566.95	9.53205	6.22606
NM_203404	3394	3204.95	3.93806	2.86276
NM_004037	3976	3786.95	0	0
NM_001257360	4109	3919.95	11.1045	6.59998
NM_004038	1862	1672.95	1.40284e-07	1.95366e-07
NM_001008221_2	1781	1591.95	0	0
