target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2003.62	320	426.887
CD19-CAR-CD25-GFP	3063	2885.62	0	0
NM_001103170	4049	3871.62	0	0
NM_001103169	3832	3654.62	1	0.731368
NM_001013630	1575	1397.62	0	0
NM_000350	7325	7147.62	0	0
NM_012089	3857	3679.62	73	53.0271
NM_002858	3616	3438.62	2.45944	1.91175
NM_001122674	967	789.623	0.664489	2.2493
NM_005158	11940	11762.6	0	0
NM_001136001	2140	1962.62	0	0
NM_001168237	11918	11740.6	0	0
NM_007314	12227	12049.6	0	0
NM_001136000	11631	11453.6	0.0638681	0.0149046
NM_001168236	12164	11986.6	0	0
NM_001168238	11855	11677.6	0	0
NM_001168239	11568	11390.6	14.3738	3.37291
NM_000016	2603	2425.62	0	0
NM_001127328	2615	2437.62	0	0
NM_030649	3759	3581.62	0	0
NM_022735	3565	3387.62	50	39.4506
NM_032360	1616	1438.62	0	0
NM_147161	3181	3003.62	0	0
NM_015547	2015	1837.62	0	0
NM_181865	1430	1252.62	0	0
NM_181866	1414	1236.62	50	108.072
NM_181864	1625	1447.62	0	0
NM_007274	1805	1627.62	0	0
NM_016361	1808	1630.62	0	0
NM_001100	1492	1314.62	1.00283	2.03893
NR_024438	1983	1805.62	1.00117	1.48204
NM_030812	1861	1683.62	0	0
NM_001103	4528	4350.62	0	0
NM_080431	1422	1244.62	0	0
NM_207191	2764	2586.62	0	0
NM_001261464	2864	2686.62	0	0
NM_207197	2981	2803.62	0	0
NM_001261465	2836	2658.62	0	0
NM_207195	2906	2728.62	0	0
NR_048579	3048	2870.62	0	0
NM_207194	2909	2731.62	0	0
NM_207196	2978	2800.62	0	0
NR_048578	3123	2945.62	0	0
NM_001261466	2226	2048.62	0	0
NM_003815	2834	2656.62	0	0
NR_048577	3120	2942.62	0	0
NM_021794	2992	2814.62	0	0
NM_005099	4332	4154.62	6.33069	4.07285
NM_025008	2893	2715.62	0	0
NM_019032	4201	4023.62	0	0
NM_001025107	6540	6362.62	74.676	31.3707
NM_015840	6593	6415.62	0	0
NM_001193495	6709	6531.62	37.7642	15.4539
NM_015841	6536	6358.62	0	0
NM_001111	6671	6493.62	0	0
NM_052998	2182	2004.62	0	0
NM_020247	2924	2746.62	63	61.3084
NM_018417	5421	5243.62	0	0
NM_001167749	4966	4788.62	0	0
NR_046083	2128	1950.62	0	0
NM_015999	2175	1997.62	11	14.7183
NM_000674	2919	2741.62	0	0
NM_001048230	2764	2586.62	0	0
NM_000677	2245	2067.62	0	0
NM_020683	2150	1972.62	0	0
NM_001081976	1163	985.623	0	0
NM_017825	1691	1513.62	0	0
NM_001126	2782	2604.62	134	137.511
NM_032785	2988	2810.62	0	0
NM_000646	7182	7004.62	0	0
NM_000028	7449	7271.62	4.42513	1.62657
NM_000643	7169	6991.62	0	0
NM_000644	7109	6931.62	0	0
NM_000642	7371	7193.62	27.5749	10.2458
NM_000645	7182	7004.62	0	0
NM_024758	3154	2976.62	37.8636	33.9998
NM_012199	7478	7300.62	13	4.75951
NM_024852	3645	3467.62	39	30.0616
NM_177422	3387	3209.62	0	0
NM_017629	7060	6882.62	21.4823	8.34266
NM_198576	7326	7148.62	1	0.373901
NM_000029	2581	2403.62	0	0
NM_020350	1183	1005.62	27.4602	72.9874
NM_001040195	1127	949.623	0	0
NM_001040197	1280	1102.62	0	0
NM_001040194	1162	984.623	23.5398	63.9015
NM_001040196	1259	1081.62	0	0
NM_015446	8631	8453.62	52	16.4414
NM_001242673	4314	4136.62	0	0
NM_001242676	4028	3850.62	0	0
NM_001242675	4039	3861.62	0	0
NM_006621	3943	3765.62	0	0
NM_001242674	3685	3507.62	1	0.762019
NM_001029882	6496	6318.62	2	0.846031
NM_022831	3006	2828.62	90	85.0445
NM_001039775	5245	5067.62	0	0
NM_004833	1484	1306.62	0	0
NM_001042478	2070	1892.62	0	0
NM_018836	2923	2745.62	0	0
NM_001625	2759	2581.62	21.6334	22.3981
