target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	1999.38	0	0
CD19-CAR-CD25-GFP	3063	2881.38	333.501	283.128
NM_001103170	4049	3867.38	0	0
NM_001103169	3832	3650.38	0	0
NM_001013630	1575	1393.38	0	0
NM_000350	7325	7143.38	0	0
NM_012089	3857	3675.38	14	9.31777
NM_002858	3616	3434.38	22.7621	16.2125
NM_001122674	967	785.378	4.63228	14.4279
NM_005158	11940	11758.4	0	0
NM_001136001	2140	1958.38	0	0
NM_001168237	11918	11736.4	0	0
NM_007314	12227	12045.4	0	0
NM_001136000	11631	11449.4	0.107466	0.0229601
NM_001168236	12164	11982.4	0	0
NM_001168238	11855	11673.4	0	0
NM_001168239	11568	11386.4	19.8685	4.26841
NM_000016	2603	2421.38	31.7048	32.0294
NM_001127328	2615	2433.38	0.295173	0.296725
NM_030649	3759	3577.38	1	0.683788
NM_022735	3565	3383.38	9	6.50696
NM_032360	1616	1434.38	27	46.0454
NM_147161	3181	2999.38	8.90303	7.26093
NM_015547	2015	1833.38	10.097	13.4718
NM_181865	1430	1248.38	0	0
NM_181866	1414	1232.38	78.2955	155.41
NM_181864	1625	1443.38	0	0
NM_007274	1805	1623.38	3.70448	5.58205
NM_016361	1808	1626.38	8	12.0325
NM_001100	1492	1310.38	1.00297	1.87232
NR_024438	1983	1801.38	2.00082	2.71699
NM_030812	1861	1679.38	0	0
NM_001103	4528	4346.38	0	0
NM_080431	1422	1240.38	0	0
NM_207191	2764	2582.38	0	0
NM_001261464	2864	2682.38	0	0
NM_207197	2981	2799.38	16.8938	14.7622
NM_001261465	2836	2654.38	0	0
NM_207195	2906	2724.38	0	0
NR_048579	3048	2866.38	0	0
NM_207194	2909	2727.38	29.1062	26.1051
NM_207196	2978	2796.38	0	0
NR_048578	3123	2941.38	0	0
NM_001261466	2226	2044.38	0	0
NM_003815	2834	2652.38	0	0
NR_048577	3120	2938.38	0	0
NM_021794	2992	2810.38	0	0
NM_005099	4332	4150.38	12.3624	7.28619
NM_025008	2893	2711.38	0	0
NM_019032	4201	4019.38	0	0
NM_001025107	6540	6358.38	0.290349	0.111702
NM_015840	6593	6411.38	0	0
NM_001193495	6709	6527.38	190.538	71.4049
NM_015841	6536	6354.38	0	0
NM_001111	6671	6489.38	0	0
NM_052998	2182	2000.38	1	1.22285
NM_020247	2924	2742.38	12	10.7038
NM_018417	5421	5239.38	0	0
NM_001167749	4966	4784.38	0	0
NR_046083	2128	1946.38	0	0
NM_015999	2175	1993.38	62	76.0831
NM_000674	2919	2737.38	0	0
NM_001048230	2764	2582.38	0	0
NM_000677	2245	2063.38	0	0
NM_020683	2150	1968.38	0	0
NM_001081976	1163	981.378	0	0
NM_017825	1691	1509.38	45	72.9291
NM_001126	2782	2600.38	73	68.6708
NM_032785	2988	2806.38	0	0
NM_000646	7182	7000.38	2.02663	0.708172
NM_000028	7449	7267.38	0	0
NM_000643	7169	6987.38	0	0
NM_000644	7109	6927.38	0	0
NM_000642	7371	7189.38	1.97337	0.671434
NM_000645	7182	7000.38	0	0
NM_024758	3154	2972.38	25.4331	20.9306
NM_012199	7478	7296.38	18	6.03464
NM_024852	3645	3463.38	11	7.76925
NM_177422	3387	3205.38	0	0
NM_017629	7060	6878.38	21.9134	7.7931
NM_198576	7326	7144.38	0	0
NM_000029	2581	2399.38	0	0
NM_020350	1183	1001.38	54.5462	133.245
NM_001040195	1127	945.378	0	0
NM_001040197	1280	1098.38	17.4538	38.8709
NM_001040194	1162	980.378	0	0
NM_001040196	1259	1077.38	0	0
NM_015446	8631	8449.38	28	8.10624
NM_001242673	4314	4132.38	0	0
NM_001242676	4028	3846.38	0	0
NM_001242675	4039	3857.38	0	0
NM_006621	3943	3761.38	0	0
NM_001242674	3685	3503.38	8	5.58585
NM_001029882	6496	6314.38	15	5.81094
NM_022831	3006	2824.38	31	26.8488
NM_001039775	5245	5063.38	5	2.41555
NM_004833	1484	1302.38	4	7.51292
NM_001042478	2070	1888.38	0	0
NM_018836	2923	2741.38	0	0
NM_001625	2759	2577.38	20.1259	19.1013
NR_037592	2877	2695.38	0	0
