target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2000	0	0
CD19-CAR-CD25-GFP	3063	2882	261.363	230.853
NM_001103170	4049	3868	0	0
NM_001103169	3832	3651	0	0
NM_001013630	1575	1394	0	0
NM_000350	7325	7144	0	0
NM_012089	3857	3676	15	10.3873
NM_002858	3616	3435	18.7116	13.8666
NM_001122674	967	786.005	5.19244	16.8164
NM_005158	11940	11759	0	0
NM_001136001	2140	1959	1	1.29943
NM_001168237	11918	11737	0	0
NM_007314	12227	12046	0	0
NM_001136000	11631	11450	0.0421888	0.00937947
NM_001168236	12164	11983	0	0
NM_001168238	11855	11674	0	0
NM_001168239	11568	11387	10.2184	2.28433
NM_000016	2603	2422	44	46.245
NM_001127328	2615	2434	0	0
NM_030649	3759	3578	8	5.69162
NM_022735	3565	3384	2	1.50448
NM_032360	1616	1435	22	39.0262
NM_147161	3181	3000	0	0
NM_015547	2015	1834	0	0
NM_181865	1430	1249	0	0
NM_181866	1414	1233	58.4657	120.704
NM_181864	1625	1444	0	0
NM_007274	1805	1624	37.4904	58.7652
NM_016361	1808	1627	8	12.5167
NM_001100	1492	1311	3.34407	6.49319
NR_024438	1983	1802	2.00085	2.82648
NM_030812	1861	1680	0	0
NM_001103	4528	4347	0	0
NM_080431	1422	1241	0	0
NM_207191	2764	2583	0	0
NM_001261464	2864	2683	0	0
NM_207197	2981	2800	0	0
NM_001261465	2836	2655	0	0
NM_207195	2906	2725	0	0
NR_048579	3048	2867	0	0
NM_207194	2909	2728	31	28.927
NM_207196	2978	2797	0	0
NR_048578	3123	2942	0	0
NM_001261466	2226	2045	0	0
NM_003815	2834	2653	0	0
NR_048577	3120	2939	0	0
NM_021794	2992	2811	0	0
NM_005099	4332	4151	5.92309	3.6323
NM_025008	2893	2712	0	0
NM_019032	4201	4020	0	0
NM_001025107	6540	6359	0	0
NM_015840	6593	6412	26.8816	10.6721
NM_001193495	6709	6528	72.3736	28.2219
NM_015841	6536	6355	26.7563	10.7176
NM_001111	6671	6490	13.5952	5.33247
NM_052998	2182	2001	1	1.27215
NM_020247	2924	2743	33	30.6249
NM_018417	5421	5240	0	0
NM_001167749	4966	4785	0	0
NR_046083	2128	1947	22.5761	29.5167
NM_015999	2175	1994	42.4239	54.1591
NM_000674	2919	2738	0	0
NM_001048230	2764	2583	0	0
NM_000677	2245	2064	0	0
NM_020683	2150	1969	0	0
NM_001081976	1163	982.005	0	0
NM_017825	1691	1510	50	84.2905
NM_001126	2782	2601	65	63.615
NM_032785	2988	2807	0	0
NM_000646	7182	7001	4.59823	1.67193
NM_000028	7449	7268	0	0
NM_000643	7169	6988	0	0
NM_000644	7109	6928	0	0
NM_000642	7371	7190	8.40177	2.9746
NM_000645	7182	7001	0	0
NM_024758	3154	2973	37.8703	32.4257
NM_012199	7478	7297	26	9.07018
NM_024852	3645	3464	23	16.9019
NM_177422	3387	3206	0	0
NM_017629	7060	6879	13.1927	4.88198
NM_198576	7326	7145	2	0.712549
NM_000029	2581	2400	0	0
NM_020350	1183	1002	53.6522	136.303
NM_001040195	1127	946.005	5.16609	13.9013
NM_001040197	1280	1099	7.18173	16.6348
NM_001040194	1162	981.005	0	0
NM_001040196	1259	1078	0	0
NM_015446	8631	8450	18	5.42254
NM_001242673	4314	4133	0	0
NM_001242676	4028	3847	0	0
NM_001242675	4039	3858	0	0
NM_006621	3943	3762	0	0
NM_001242674	3685	3504	12	8.71773
NM_001029882	6496	6315	10	4.03101
NM_022831	3006	2825	32	28.8349
NM_001039775	5245	5064	5	2.51341
NM_004833	1484	1303	0	0
NM_001042478	2070	1889	0	0
NM_018836	2923	2742	0	0
NM_001625	2759	2578	7.33539	7.24313
NR_037592	2877	2696	0.277335	0.261861
NM_013411	3671	3490	93.5676	68.2474
NM_001199199	3647	3466	0	0
NR_037591	3789	3608	9.8197	6.92816
NM_013410	6881	6700	2.12707	0.808153
NM_001005353	6998	6817	7.02891e-08	2.62471e-08
NM_203464	6887	6706	0.87293	0.331362
NM_012093	3936	3755	0	0
NM_174858	3325	3144	0	0
NM_024595	2726	2545	53.5632	53.5754
NM_001136275	2591	2410	0	0
NM_152763	3063	2882	0	0
NR_049760	2912	2731	0	0
NM_006066	1580	1399	0	0
NM_153326	1452	1271	0	0
NM_001202414	1491	1310	6.15757	11.9653
NM_001202413	1363	1182	41.8424	90.1124
NM_003689	2619	2438	70.2075	73.3054
NR_002796	1324	1143	1	2.2271
NM_012067	1241	1060	0	0
NR_040289	2117	1936	5.08356	6.68419
NR_040288	2314	2133	0	0
NM_005465	7082	6901	10	3.68871
NM_181690	1734	1553	0	0
NM_001206729	1575	1394	1.15704e-06	2.11286e-06
NM_170726	2370	2189	0	0
