target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2000.11	5.23336	6.68954
CD19-CAR-CD25-GFP	3063	2882.11	321.004	284.754
NM_001103170	4049	3868.11	0	0
NM_001103169	3832	3651.11	0	0
NM_001013630	1575	1394.11	0	0
NM_000350	7325	7144.11	0	0
NM_012089	3857	3676.11	9	6.25928
NM_002858	3616	3435.11	1.20468	0.896608
NM_001122674	967	786.114	11.8464	38.5275
NM_005158	11940	11759.1	0	0
NM_001136001	2140	1959.11	0	0
NM_001168237	11918	11737.1	0	0
NM_007314	12227	12046.1	0	0
NM_001136000	11631	11450.1	0.0401011	0.00895401
NM_001168236	12164	11983.1	0	0
NM_001168238	11855	11674.1	0	0
NM_001168239	11568	11387.1	9.92893	2.22925
NM_000016	2603	2422.11	39	41.1662
NM_001127328	2615	2434.11	0	0
NM_030649	3759	3578.11	6	4.28714
NM_022735	3565	3384.11	2	1.51097
NM_032360	1616	1435.11	36	64.1338
NM_147161	3181	3000.11	5.47638	4.66688
NM_015547	2015	1834.11	11.5236	16.0632
NM_181865	1430	1249.11	5.78937e-05	0.000118495
NM_181866	1414	1233.11	22.6925	47.0488
NM_181864	1625	1444.11	0	0
NM_007274	1805	1624.11	8.30749	13.0775
NM_016361	1808	1627.11	10	15.7128
NM_001100	1492	1311.11	3.01559	5.88034
NR_024438	1983	1802.11	0	0
NM_030812	1861	1680.11	0	0
NM_001103	4528	4347.11	0	0
NM_080431	1422	1241.11	0	0
NM_207191	2764	2583.11	0	0
NM_001261464	2864	2683.11	0	0
NM_207197	2981	2800.11	0	0
NM_001261465	2836	2655.11	0	0
NM_207195	2906	2725.11	0	0
NR_048579	3048	2867.11	0	0
NM_207194	2909	2728.11	0	0
NM_207196	2978	2797.11	16	14.6245
NR_048578	3123	2942.11	0	0
NM_001261466	2226	2045.11	0	0
NM_003815	2834	2653.11	0	0
NR_048577	3120	2939.11	0	0
NM_021794	2992	2811.11	0	0
NM_005099	4332	4151.11	5.11154	3.14817
NM_025008	2893	2712.11	0	0
NM_019032	4201	4020.11	2	1.27193
NM_001025107	6540	6359.11	0	0
NM_015840	6593	6412.11	0	0
NM_001193495	6709	6528.11	85.7647	33.5886
NM_015841	6536	6355.11	0	0
NM_001111	6671	6490.11	17.5837	6.92673
NM_052998	2182	2001.11	0	0
NM_020247	2924	2743.11	5	4.66012
NM_018417	5421	5240.11	0	0
NM_001167749	4966	4785.11	0	0
NR_046083	2128	1947.11	2.69854e-07	3.5433e-07
NM_015999	2175	1994.11	49	62.8227
NM_000674	2919	2738.11	0	0
NM_001048230	2764	2583.11	0	0
NM_000677	2245	2064.11	0	0
NM_020683	2150	1969.11	0	0
NM_001081976	1163	982.114	0	0
NM_017825	1691	1510.11	34	57.5625
NM_001126	2782	2601.11	57	56.0256
NM_032785	2988	2807.11	0	0
NM_000646	7182	7001.11	0	0
NM_000028	7449	7268.11	0	0
NM_000643	7169	6988.11	0	0
NM_000644	7109	6928.11	0	0
NM_000642	7371	7190.11	15	5.33367
NM_000645	7182	7001.11	0	0
NM_024758	3154	2973.11	39.9839	34.383
NM_012199	7478	7297.11	16	5.60582
NM_024852	3645	3464.11	6	4.42823
NM_177422	3387	3206.11	0	0
NM_017629	7060	6879.11	18.3476	6.81896
NM_198576	7326	7145.11	0	0
NM_000029	2581	2400.11	0	0
NM_020350	1183	1002.11	51.8945	132.396
NM_001040195	1127	946.114	0	0
NM_001040197	1280	1099.11	0	0
NM_001040194	1162	981.114	32.1055	83.6624
NM_001040196	1259	1078.11	0	0
NM_015446	8631	8450.11	9	2.72302
NM_001242673	4314	4133.11	0	0
NM_001242676	4028	3847.11	0	0
NM_001242675	4039	3858.11	0	0
NM_006621	3943	3762.11	0	0
NM_001242674	3685	3504.11	11	8.02574
NM_001029882	6496	6315.11	12	4.85815
NM_022831	3006	2825.11	22	19.9094
NM_001039775	5245	5064.11	11	5.55341
NM_004833	1484	1303.11	4	7.84781
NM_001042478	2070	1889.11	0	0
NM_018836	2923	2742.11	0	0
NM_001625	2759	2578.11	3.48549	3.45647
NR_037592	2877	2696.11	0	0
NM_013411	3671	3490.11	71.5145	52.3872
NM_001199199	3647	3466.11	0	0
NR_037591	3789	3608.11	0	0
NM_013410	6881	6700.11	0.709758	0.270831
NM_001005353	6998	6817.11	2.18909e-08	8.20983e-09
NM_203464	6887	6706.11	0.290242	0.110652
NM_012093	3936	3755.11	0	0
NM_174858	3325	3144.11	0	0
NM_024595	2726	2545.11	37.7054	37.8762
NM_001136275	2591	2410.11	19.9733	21.1877
NM_152763	3063	2882.11	0	0
NR_049760	2912	2731.11	0	0
NM_006066	1580	1399.11	0	0
NM_153326	1452	1271.11	0	0
NM_001202414	1491	1310.11	29	56.5926
NM_001202413	1363	1182.11	0	0
NM_003689	2619	2438.11	48.8199	51.1933
NR_002796	1324	1143.11	0	0
NM_012067	1241	1060.11	0	0
NR_040289	2117	1936.11	5.42382	7.16218
NR_040288	2314	2133.11	0	0
NM_005465	7082	6901.11	7	2.59328
NM_181690	1734	1553.11	0	0
NM_001206729	1575	1394.11	0	0
NM_170726	2370	2189.11	3	3.50367
NM_001161504	3243	3062.11	0	0
NM_003748	3383	3202.11	0	0
NM_000696	2500	2319.11	30	33.0727
NM_144988	1057	876.114	5	14.5908
NM_013339	3371	3190.11	32	25.6457
NM_001127501	2431	2250.11	0	0
NM_000478	2596	2415.11	0	0
NM_001177520	2315	2134.11	0	0
NM_006492	1478	1297.11	0	0
NM_020703	2471	2290.11	0	0
NM_001172626	2394	2213.11	0	0
NM_000036	2406	2225.11	0	0
NM_001257361	3392	3211.11	3.35696	2.67277
NM_139156	3756	3575.11	9.84083	7.0374
NM_203404	3394	3213.11	1.80221	1.43401
NM_004037	3976	3795.11	0	0
NM_001257360	4109	3928.11	0	0
NM_004038	1862	1681.11	0	0
NM_001008221_2	1781	1600.11	0.333333	0.532597
NM_004038_2	1862	1681.11	0	0
NM_004038_1	1862	1681.11	0	0
NM_001008221	1781	1600.11	0.333333	0.532597
NM_001008221_1	1781	1600.11	0.333333	0.532597
NM_001008218	1838	1657.11	0	0
NM_001008218_1	1838	1657.11	0	0
NM_001008218_2	1838	1657.11	0	0
NM_001008219	1860	1679.11	0	0
NM_001008219_2	1860	1679.11	0	0
NM_001008219_1	1860	1679.11	0	0
NM_000699	1632	1451.11	0	0
NM_020978	2179	1998.11	0	0
NM_144567	4649	4468.11	5.40646	3.09356
NM_004673	3546	3365.11	0	0
NM_014495	2126	1945.11	0	0
NM_021146	2238	2057.11	0	0
NM_030816	5667	5486.11	7	3.26215
NR_046228	1744	1563.11	1	1.63561
NM_001039888	3612	3431.11	0	0
NM_144698	3363	3182.11	0	0
NR_026844	1850	1669.11	36.1732	55.4079
NM_198493	2671	2490.11	1.39558	1.43286
NM_001145210	2192	2011.11	0	0
NM_001243536	1632	1451.11	0	0
NM_001243535	1651	1470.11	0	0
NM_001136479	3129	2948.11	47.0117	40.7692
NM_030920	3453	3272.11	107.434	83.943
NM_001136478	3330	3149.11	71.5543	58.0922
NM_003568	1824	1643.11	0	0
NM_006594	2790	2609.11	0	0
NM_001253852	2722	2541.11	35.0057	35.2197
NM_001253853	2662	2481.11	0.0364816	0.0375922
NR_037864	1734	1553.11	5.07495	8.35409
NM_001639	931	750.114	0	0
NM_016022	2266	2085.11	16.8088	20.61
NM_001243771	2095	1914.11	26.283	35.1057
NR_045035	2192	2011.11	3.9042e-07	4.96325e-07
NR_045033	2130	1949.11	0	0
NM_001243772	1718	1537.11	0	0
NM_001077628	1928	1747.11	28.9082	42.3029
NR_045034	2021	1840.11	4.91709e-06	6.83178e-06
NR_036462	1431	1250.11	6.50879	13.3113
NM_199294	1243	1062.11	5.49121	13.2181
NR_037187	1349	1168.11	0	0
NM_199006	1252	1071.11	0	0
NM_001243768	1383	1202.11	0	0
NM_198544	1319	1138.11	0	0
NM_001270517	1496	1315.11	0	0
NM_144772	1121	940.114	28	76.1462
NM_001643	473	292.782	0	0
NM_203454	2778	2597.11	0	0
NM_080429	1791	1610.11	0	0
NM_001658	1888	1707.11	375	561.616
NM_001024227	2007	1826.11	0	0
NM_001024228	1985	1804.11	0	0
NM_001024226	1973	1792.11	0	0
NM_004815	9117	8936.11	0	0
NM_001025598	4425	4244.11	316	190.358
NM_181720	3792	3611.11	0	0
NM_001011722	4261	4080.11	0	0
NM_018125	4494	4313.11	0	0
NM_014784	6769	6588.11	4	1.55228
NM_198236	6889	6708.11	5.89617e-08	2.24719e-08
NM_014448	2904	2723.11	0	0
NM_153213	3029	2848.11	2	1.79533
NM_001162384	4179	3998.11	24.7159	15.8049
NM_004723	4107	3926.11	0	0
NM_001162383	4182	4001.11	24.2841	15.5171
NM_006015	8585	8404.11	35.996	10.9505
NM_139135	7934	7753.11	0.00402964	0.0013288
NM_001206794	5946	5765.11	0	0
NM_031371	5809	5628.11	45	20.4419
NM_016374	6067	5886.11	0	0
NM_001256129	1727	1546.11	2	3.30719
NM_138795	1795	1614.11	0	0
NM_001197325	4839	4658.11	21.6301	11.8719
NM_178427	4842	4661.11	11.3691	6.23602
NM_001668	4887	4706.11	0.000771224	0.000418976
NM_005717	2077	1896.11	429	578.447
NM_001270439	2086	1905.11	0	0
NM_057090	1944	1763.11	0	0
NM_057091	1920	1739.11	0	0
NM_001136215	1795	1614.11	0	0
NM_022786	1445	1264.11	7	14.1574
NM_017707	4129	3948.11	0	0
NM_001143778	4102	3921.11	0	0
NR_026546	1045	864.114	0	0
NM_080868	1107	926.114	0	0
NM_001270601	1420	1239.11	0	0
NM_018489	11774	11593.1	39.1741	8.63913
NR_027023	1964	1783.11	9.26783	13.2883
NM_018136	10888	10707.1	21.7018	5.18195
NM_001206846	6133	5952.11	33.2982	14.3028
NM_004319	7314	7133.11	0	0
NM_207108	3885	3704.11	0	0
NM_001170536	2332	2151.11	2.00462	2.38253
NM_018188	2646	2465.11	15.7014	16.2844
NM_001170535	2502	2321.11	0	0
NM_031921	2433	2252.11	13.7536	15.6134
NM_001039211	3859	3678.11	11.8901	8.26478
NM_001206486	1997	1816.11	0	0
NM_001040619	2387	2206.11	0	0
NM_001206488	2052	1871.11	0	0
NM_001206484	2035	1854.11	0	0
NM_001674	2075	1894.11	0	0
NM_001030287	1922	1741.11	0	0
NM_007348	7546	7365.11	27.9102	9.68843
NM_032852	2724	2543.11	0	0
NM_178221	2676	2495.11	0	0
NM_022089	3996	3815.11	0	0
