target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2007.65	11.7671	16.4041
CD19-CAR-CD25-GFP	3063	2889.65	191.765	185.735
NM_001103170	4049	3875.65	0	0
NM_001103169	3832	3658.65	1	0.764978
NM_001013630	1575	1401.65	0	0
NM_000350	7325	7151.65	0	0
NM_012089	3857	3683.65	14	10.637
NM_002858	3616	3442.65	1.23725	1.00585
NM_001122674	967	793.645	0.916996	3.23378
NM_005158	11940	11766.6	0	0
NM_001136001	2140	1966.65	0	0
NM_001168237	11918	11744.6	0	0
NM_007314	12227	12053.6	0	0
NM_001136000	11631	11457.6	0.0361966	0.00884183
NM_001168236	12164	11990.6	0	0
NM_001168238	11855	11681.6	0	0
NM_001168239	11568	11394.6	9.80717	2.40887
NM_000016	2603	2429.65	28	32.2541
NM_001127328	2615	2441.65	0	0
NM_030649	3759	3585.65	4	3.12221
NM_022735	3565	3391.65	10	8.252
NM_032360	1616	1442.65	15	29.1005
NM_147161	3181	3007.65	0	0
NM_015547	2015	1841.65	0	0
NM_181865	1430	1256.65	4.73763e-05	0.000105516
NM_181866	1414	1240.65	21.3638	48.1948
NM_181864	1625	1451.65	6.87984	13.2644
NM_007274	1805	1631.65	16.692	28.6321
NM_016361	1808	1634.65	5	8.56083
NM_001100	1492	1318.65	0	0
NR_024438	1983	1809.65	0	0
NM_030812	1861	1687.65	0	0
NM_001103	4528	4354.65	0	0
NM_080431	1422	1248.65	0	0
NM_207191	2764	2590.65	15	16.2051
NM_001261464	2864	2690.65	0	0
NM_207197	2981	2807.65	0	0
NM_001261465	2836	2662.65	0	0
NM_207195	2906	2732.65	0	0
NR_048579	3048	2874.65	0	0
NM_207194	2909	2735.65	0	0
NM_207196	2978	2804.65	0	0
NR_048578	3123	2949.65	0	0
NM_001261466	2226	2052.65	0	0
NM_003815	2834	2660.65	0	0
NR_048577	3120	2946.65	0	0
NM_021794	2992	2818.65	0	0
NM_005099	4332	4158.65	3.20371	2.15611
NM_025008	2893	2719.65	0	0
NM_019032	4201	4027.65	0	0
NM_001025107	6540	6366.65	60.2605	26.4906
NM_015840	6593	6419.65	0.00207764	0.000905792
NM_001193495	6709	6535.65	3.32458	1.4237
NM_015841	6536	6362.65	17.9004	7.87398
NM_001111	6671	6497.65	31.5932	13.6084
NM_052998	2182	2008.65	2	2.78674
NM_020247	2924	2750.65	4	4.07
NM_018417	5421	5247.65	0	0
NM_001167749	4966	4792.65	1	0.583975
NR_046083	2128	1954.65	0	0
NM_015999	2175	2001.65	70	97.8769
NM_000674	2919	2745.65	0	0
NM_001048230	2764	2590.65	1	1.08034
NM_000677	2245	2071.65	0	0
NM_020683	2150	1976.65	0	0
NM_001081976	1163	989.645	0	0
NM_017825	1691	1517.65	42	77.4548
NM_001126	2782	2608.65	65	69.7377
NM_032785	2988	2814.65	0	0
NM_000646	7182	7008.65	3.12375	1.24742
NM_000028	7449	7275.65	0	0
NM_000643	7169	6995.65	0	0
NM_000644	7109	6935.65	0	0
NM_000642	7371	7197.65	8.87625	3.45151
NM_000645	7182	7008.65	0	0
NM_024758	3154	2980.65	22.6972	21.3123
NM_012199	7478	7304.65	24	9.19563
NM_024852	3645	3471.65	23	18.5422
NM_177422	3387	3213.65	0	0
NM_017629	7060	6886.65	12.2549	4.98048
NM_198576	7326	7152.65	0	0
NM_000029	2581	2407.65	0	0
NM_020350	1183	1009.65	78	216.22
NM_001040195	1127	953.645	0	0
NM_001040197	1280	1106.65	0	0
NM_001040194	1162	988.645	1.71331e-07	4.85026e-07
NM_001040196	1259	1085.65	0	0
NM_015446	8631	8457.65	17	5.6256
NM_001242673	4314	4140.65	0	0
NM_001242676	4028	3854.65	0	0
NM_001242675	4039	3865.65	0	0
NM_006621	3943	3769.65	0	0
NM_001242674	3685	3511.65	13	10.361
NM_001029882	6496	6322.65	2	0.885321
NM_022831	3006	2832.65	31	30.6294
NM_001039775	5245	5071.65	3	1.65555
NM_004833	1484	1310.65	0	0
NM_001042478	2070	1896.65	0	0
NM_018836	2923	2749.65	0	0
NM_001625	2759	2585.65	5.53364	5.98978
NR_037592	2877	2703.65	0	0
NM_013411	3671	3497.65	60.4664	48.3846
NM_001199199	3647	3473.65	0	0
NR_037591	3789	3615.65	0	0
NM_013410	6881	6707.65	0.712674	0.297365
NM_001005353	6998	6824.65	1.67007e-08	6.84897e-09
NM_203464	6887	6713.65	0.287326	0.11978
NM_012093	3936	3762.65	0	0
NM_174858	3325	3151.65	0	0
NM_024595	2726	2552.65	70.1667	76.9326
NM_001136275	2591	2417.65	0	0
NM_152763	3063	2889.65	0	0
NR_049760	2912	2738.65	0	0
NM_006066	1580	1406.65	0	0
NM_153326	1452	1278.65	28.7336	62.894
NM_001202414	1491	1317.65	0	0
NM_001202413	1363	1189.65	16.2664	38.2686
NM_003689	2619	2445.65	54.9399	62.873
NR_002796	1324	1150.65	0	0
NM_012067	1241	1067.65	0	0
NR_040289	2117	1943.65	2.15798	3.10742
NR_040288	2314	2140.65	0	0
NM_005465	7082	6908.65	2.50904	1.01645
NM_181690	1734	1560.65	0	0
NM_001206729	1575	1401.65	6.49096	12.961
NM_170726	2370	2196.65	4.15772	5.29743
NM_001161504	3243	3069.65	0	0
NM_003748	3383	3209.65	15.8423	13.8143
NM_000696	2500	2326.65	40	48.1171
NM_144988	1057	883.645	2	6.33463
NM_013339	3371	3197.65	16	14.0042
NM_001127501	2431	2257.65	0	0
NM_000478	2596	2422.65	0	0
NM_001177520	2315	2141.65	0	0
NM_006492	1478	1304.65	0	0
NM_020703	2471	2297.65	0	0
NM_001172626	2394	2220.65	0	0
NM_000036	2406	2232.65	0	0
NM_001257361	3392	3218.65	20	17.3911
NM_139156	3756	3582.65	0	0
NM_203404	3394	3220.65	0	0
NM_004037	3976	3802.65	0	0
NM_001257360	4109	3935.65	0	0
NM_004038	1862	1688.65	0	0
NM_001008221_2	1781	1607.65	0	0
NM_004038_2	1862	1688.65	0	0
NM_004038_1	1862	1688.65	0	0
NM_001008221	1781	1607.65	0	0
NM_001008221_1	1781	1607.65	0	0
NM_001008218	1838	1664.65	0	0
