target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2011.55	9.44596	28.3388
CD19-CAR-CD25-GFP	3063	2893.55	130.259	271.671
NM_001103170	4049	3879.55	0	0
NM_001103169	3832	3662.55	1	1.64772
NM_001013630	1575	1405.55	0	0
NM_000350	7325	7155.55	0	0
NM_012089	3857	3687.55	6	9.81928
NM_002858	3616	3446.55	7.62916	13.3585
NM_001122674	967	797.549	0.401857	3.04075
NM_005158	11940	11770.5	0	0
NM_001136001	2140	1970.55	0	0
NM_001168237	11918	11748.5	0	0
NM_007314	12227	12057.5	0	0
NM_001136000	11631	11461.5	0.0180973	0.00952878
NM_001168236	12164	11994.5	0	0
NM_001168238	11855	11685.5	0	0
NM_001168239	11568	11398.5	3.32734	1.76163
NM_000016	2603	2433.55	12	29.7583
NM_001127328	2615	2445.55	0	0
NM_030649	3759	3589.55	1	1.68123
NM_022735	3565	3395.55	0	0
NM_032360	1616	1446.55	11	45.8908
NM_147161	3181	3011.55	0	0
NM_015547	2015	1845.55	0	0
NM_181865	1430	1260.55	7.83193e-05	0.000374952
NM_181866	1414	1244.55	13.8683	67.2477
NM_181864	1625	1455.55	0	0
NM_007274	1805	1635.55	0	0
NM_016361	1808	1638.55	1	3.68304
NM_001100	1492	1322.55	1.00307	4.57705
NR_024438	1983	1813.55	0	0
NM_030812	1861	1691.55	0	0
NM_001103	4528	4358.55	1	1.3846
NM_080431	1422	1252.55	0	0
NM_207191	2764	2594.55	0	0
NM_001261464	2864	2694.55	0	0
NM_207197	2981	2811.55	0	0
NM_001261465	2836	2666.55	0	0
NM_207195	2906	2736.55	3.99553	8.81125
NR_048579	3048	2878.55	0	0
NM_207194	2909	2739.55	0	0
NM_207196	2978	2808.55	0	0
NR_048578	3123	2953.55	0	0
NM_001261466	2226	2056.55	0.00446862	0.013113
NM_003815	2834	2664.55	0	0
NR_048577	3120	2950.55	0	0
NM_021794	2992	2822.55	0	0
NM_005099	4332	4162.55	0	0
NM_025008	2893	2723.55	0	0
NM_019032	4201	4031.55	0	0
NM_001025107	6540	6370.55	0	0
NM_015840	6593	6423.55	0	0
NM_001193495	6709	6539.55	62.9453	58.0874
NM_015841	6536	6366.55	0	0
NM_001111	6671	6501.55	0	0
NM_052998	2182	2012.55	0	0
NM_020247	2924	2754.55	6	13.1452
NM_018417	5421	5251.55	0	0
NM_001167749	4966	4796.55	0	0
NR_046083	2128	1958.55	0	0
NM_015999	2175	2005.55	25	75.2269
NM_000674	2919	2749.55	0	0
NM_001048230	2764	2594.55	0	0
NM_000677	2245	2075.55	0	0
NM_020683	2150	1980.55	0	0
NM_001081976	1163	993.549	0	0
NM_017825	1691	1521.55	7	27.7638
NM_001126	2782	2612.55	28	64.6785
NM_032785	2988	2818.55	0	0
NM_000646	7182	7012.55	5	4.30289
NM_000028	7449	7279.55	0	0
NM_000643	7169	6999.55	0	0
NM_000644	7109	6939.55	0	0
NM_000642	7371	7201.55	0	0
NM_000645	7182	7012.55	0	0
NM_024758	3154	2984.55	19.4139	39.2554
NM_012199	7478	7308.55	12	9.90869
NM_024852	3645	3475.55	8	13.891
NM_177422	3387	3217.55	0	0
NM_017629	7060	6890.55	4.07251	3.56677
NM_198576	7326	7156.55	0	0
NM_000029	2581	2411.55	0	0
NM_020350	1183	1013.55	7.83162	46.6308
NM_001040195	1127	957.549	0	0
