target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2004.41	0	0
CD19-CAR-CD25-GFP	3063	2886.41	201.359	170.714
NM_001103170	4049	3872.41	0	0
NM_001103169	3832	3655.41	0	0
NM_001013630	1575	1398.41	0	0
NM_000350	7325	7148.41	0	0
NM_012089	3857	3680.41	15	9.97361
NM_002858	3616	3439.41	4.65647	3.31306
NM_001122674	967	790.41	5.45028	16.8742
NM_005158	11940	11763.4	0	0
NM_001136001	2140	1963.41	0	0
NM_001168237	11918	11741.4	0	0
NM_007314	12227	12050.4	0	0
NM_001136000	11631	11454.4	0.0839752	0.0179405
NM_001168236	12164	11987.4	0	0
NM_001168238	11855	11678.4	0	0
NM_001168239	11568	11391.4	10.7045	2.29958
NM_000016	2603	2426.41	23.0948	23.292
NM_001127328	2615	2438.41	14.9052	14.9585
NM_030649	3759	3582.41	6	4.09858
NM_022735	3565	3388.41	7	5.05545
NM_032360	1616	1439.41	22	37.4021
NM_147161	3181	3004.41	2.57668	2.09874
NM_015547	2015	1838.41	0.423319	0.563485
NM_181865	1430	1253.41	0	0
NM_181866	1414	1237.41	34.2936	67.8199
NM_181864	1625	1448.41	0	0
NM_007274	1805	1628.41	26.6901	40.1091
NM_016361	1808	1631.41	1	1.50001
NM_001100	1492	1315.41	0	0
NR_024438	1983	1806.41	2.00123	2.71105
NM_030812	1861	1684.41	0	0
NM_001103	4528	4351.41	0	0
NM_080431	1422	1245.41	0	0
NM_207191	2764	2587.41	8.90039	8.41785
NM_001261464	2864	2687.41	0	0
NM_207197	2981	2804.41	2.37201	2.06982
NM_001261465	2836	2659.41	0	0
NM_207195	2906	2729.41	0	0
NR_048579	3048	2871.41	0	0
NM_207194	2909	2732.41	2.8181e-08	2.52388e-08
NM_207196	2978	2801.41	0	0
NR_048578	3123	2946.41	20.7276	17.2152
NM_001261466	2226	2049.41	0	0
NM_003815	2834	2657.41	0	0
NR_048577	3120	2943.41	0	0
NM_021794	2992	2815.41	0	0
NM_005099	4332	4155.41	2.67517	1.57541
NM_025008	2893	2716.41	1	0.90087
