target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2006.88	5.82416	6.17182
CD19-CAR-CD25-GFP	3063	2888.88	236.329	173.976
NM_001103170	4049	3874.88	0	0
NM_001103169	3832	3657.88	1	0.581397
NM_001013630	1575	1400.88	0	0
NM_000350	7325	7150.88	0	0
NM_012089	3857	3682.88	23	13.2814
NM_002858	3616	3441.88	7	4.32518
NM_001122674	967	792.885	0	0
NM_005158	11940	11765.9	0	0
NM_001136001	2140	1965.88	0	0
NM_001168237	11918	11743.9	0	0
NM_007314	12227	12052.9	0	0
NM_001136000	11631	11456.9	0.0217175	0.0040313
NM_001168236	12164	11989.9	0	0
NM_001168238	11855	11680.9	0	0
NM_001168239	11568	11393.9	8.28552	1.5465
NM_000016	2603	2428.88	51	44.6546
NM_001127328	2615	2440.88	0	0
NM_030649	3759	3584.88	3	1.77971
NM_022735	3565	3390.88	9	5.64459
NM_032360	1616	1441.88	23	33.9234
NM_147161	3181	3006.88	0	0
NM_015547	2015	1840.88	2	2.3105
NM_181865	1430	1255.88	2.54924e-05	4.31682e-05
NM_181866	1414	1239.88	25.6579	44.009
NM_181864	1625	1450.88	0	0
NM_007274	1805	1630.88	8.34212	10.8782
NM_016361	1808	1633.88	8	10.4129
NM_001100	1492	1317.88	3.01127	4.85932
NR_024438	1983	1808.88	1.00037	1.17612
NM_030812	1861	1686.88	0	0
NM_001103	4528	4353.88	0	0
NM_080431	1422	1247.88	0	0
NM_207191	2764	2589.88	0	0
NM_001261464	2864	2689.88	0	0
NM_207197	2981	2806.88	0	0
NM_001261465	2836	2661.88	0	0
NM_207195	2906	2731.88	0	0
NR_048579	3048	2873.88	0	0
NM_207194	2909	2734.88	12.1997	9.48661
NM_207196	2978	2803.88	0	0
NR_048578	3123	2948.88	26.9196	19.4139
NM_001261466	2226	2051.88	0	0
NM_003815	2834	2659.88	23.8808	19.0936
NR_048577	3120	2945.88	0	0
NM_021794	2992	2817.88	0	0
NM_005099	4332	4157.88	4.59536	2.35044
NM_025008	2893	2718.88	1	0.782189
NM_019032	4201	4026.88	0	0
NM_001025107	6540	6365.88	1.73319e-07	5.79014e-08
NM_015840	6593	6418.88	0	0
NM_001193495	6709	6534.88	207.981	67.6844
NM_015841	6536	6361.88	0	0
NM_001111	6671	6496.88	0	0
NM_052998	2182	2007.88	0	0
NM_020247	2924	2749.88	45	34.8017
NM_018417	5421	5246.88	2	0.810646
NM_001167749	4966	4791.88	0	0
NR_046083	2128	1953.88	43.428	47.2687
NM_015999	2175	2000.88	42.572	45.2486
NM_000674	2919	2744.88	0	0
NM_001048230	2764	2589.88	0	0
NM_000677	2245	2070.88	0	0
NM_020683	2150	1975.88	0	0
NM_001081976	1163	988.885	0	0
NM_017825	1691	1516.88	36	50.4722
