target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	1995.66	4.02923	5.37881
CD19-CAR-CD25-GFP	3063	2877.66	185.971	172.169
NM_001103170	4049	3863.66	0	0
NM_001103169	3832	3646.66	0	0
NM_001013630	1575	1389.66	0	0
NM_000350	7325	7139.66	0	0
NM_012089	3857	3671.66	10	7.25585
NM_002858	3616	3430.66	14.1438	10.9835
NM_001122674	967	781.66	5.79667	19.7566
NM_005158	11940	11754.7	0	0
NM_001136001	2140	1954.66	0	0
NM_001168237	11918	11732.7	0	0
NM_007314	12227	12041.7	0	0
NM_001136000	11631	11445.7	0.0304137	0.00707911
NM_001168236	12164	11978.7	0	0
NM_001168238	11855	11669.7	0	0
NM_001168239	11568	11382.7	6.28992	1.47215
NM_000016	2603	2417.66	20	22.0387
NM_001127328	2615	2429.66	0	0
NM_030649	3759	3573.66	5	3.72741
NM_022735	3565	3379.66	3	2.36483
NM_032360	1616	1430.66	24	44.6916
NM_147161	3181	2995.66	0	0
NM_015547	2015	1829.66	0	0
NM_181865	1430	1244.66	0.000132786	0.000284219
NM_181866	1414	1228.66	35.5728	77.1325
NM_181864	1625	1439.66	0	0
NM_007274	1805	1619.66	12.4271	20.4407
NM_016361	1808	1622.66	6	9.85087
NM_001100	1492	1306.66	3.69744	7.53858
NR_024438	1983	1797.66	1.00116	1.4837
NM_030812	1861	1675.66	0	0
NM_001103	4528	4342.66	0	0
NM_080431	1422	1236.66	0	0
NM_207191	2764	2578.66	0	0
NM_001261464	2864	2678.66	0.000282495	0.00028096
NM_207197	2981	2795.66	0	0
NM_001261465	2836	2650.66	0	0
NM_207195	2906	2720.66	0	0
NR_048579	3048	2862.66	0	0
NM_207194	2909	2723.66	0	0
NM_207196	2978	2792.66	0	0
NR_048578	3123	2937.66	0	0
NM_001261466	2226	2040.66	0	0
NM_003815	2834	2648.66	14.9997	15.0872
NR_048577	3120	2934.66	0	0
NM_021794	2992	2806.66	0	0
NM_005099	4332	4146.66	3.60841	2.3183
NM_025008	2893	2707.66	0	0
NM_019032	4201	4015.66	0	0
NM_001025107	6540	6354.66	0	0
NM_015840	6593	6407.66	0	0
NM_001193495	6709	6523.66	105.372	43.0314
NM_015841	6536	6350.66	0	0
NM_001111	6671	6485.66	0	0
NM_052998	2182	1996.66	4	5.33712
NM_020247	2924	2738.66	21	20.4283
NM_018417	5421	5235.66	0	0
NM_001167749	4966	4780.66	0	0
NR_046083	2128	1942.66	0	0
NM_015999	2175	1989.66	70	93.7281
NM_000674	2919	2733.66	0	0
NM_001048230	2764	2578.66	0	0
NM_000677	2245	2059.66	0	0
NM_020683	2150	1964.66	0	0
NM_001081976	1163	977.66	0	0
NM_017825	1691	1505.66	48	84.9308
NM_001126	2782	2596.66	60	61.5584
NM_032785	2988	2802.66	0	0
NM_000646	7182	6996.66	1.34454	0.511959
NM_000028	7449	7263.66	2.65546	0.973945
NM_000643	7169	6983.66	0	0
NM_000644	7109	6923.66	0	0
NM_000642	7371	7185.66	0	0
NM_000645	7182	6996.66	0	0
NM_024758	3154	2968.66	24.5588	22.0393
NM_012199	7478	7292.66	23	8.40219
NM_024852	3645	3459.66	17.9359	13.8115
NM_177422	3387	3201.66	9.06408	7.54222
NM_017629	7060	6874.66	14.2682	5.52926
NM_198576	7326	7140.66	1	0.373089
NM_000029	2581	2395.66	0	0
NM_020350	1183	997.66	42.6357	113.852
NM_001040195	1127	941.66	24.3643	68.9303
NM_001040197	1280	1094.66	0	0
NM_001040194	1162	976.66	0	0
NM_001040196	1259	1073.66	0	0
NM_015446	8631	8445.66	8	2.52352
NM_001242673	4314	4128.66	0	0
NM_001242676	4028	3842.66	0	0
NM_001242675	4039	3853.66	0	0
NM_006621	3943	3757.66	0	0
NM_001242674	3685	3499.66	4	3.04498
NM_001029882	6496	6310.66	5	2.1108
NM_022831	3006	2820.66	24	22.6679
NM_001039775	5245	5059.66	3	1.57961
NM_004833	1484	1298.66	0	0
NM_001042478	2070	1884.66	0	0
NM_018836	2923	2737.66	0	0
NM_001625	2759	2573.66	13.8019	14.2869
NR_037592	2877	2691.66	0	0
NM_013411	3671	3485.66	94.1981	71.9959
NM_001199199	3647	3461.66	0	0
NR_037591	3789	3603.66	0	0
NM_013410	6881	6695.66	2.11127	0.840041
NM_001005353	6998	6812.66	1.14029e-07	4.45911e-08
NM_203464	6887	6701.66	0.888732	0.353297
NM_012093	3936	3750.66	0	0
NM_174858	3325	3139.66	0	0
NM_024595	2726	2540.66	44.1841	46.3309
NM_001136275	2591	2405.66	0	0
NM_152763	3063	2877.66	0	0
NR_049760	2912	2726.66	0	0
NM_006066	1580	1394.66	0	0
NM_153326	1452	1266.66	14.2321	29.9337
NM_001202414	1491	1305.66	0	0
NM_001202413	1363	1177.66	3.76786	8.52365
NM_003689	2619	2433.66	32.4969	35.574
NR_002796	1324	1138.66	1	2.33968
NM_012067	1241	1055.66	0	0
NR_040289	2117	1931.66	4	5.51671
NR_040288	2314	2128.66	0	0
NM_005465	7082	6896.66	6.47481	2.50114
NM_181690	1734	1548.66	0	0
NM_001206729	1575	1389.66	0	0
NM_170726	2370	2184.66	0	0
NM_001161504	3243	3057.66	0	0
NM_003748	3383	3197.66	17	14.1634
NM_000696	2500	2314.66	48	55.2465
NM_144988	1057	871.66	9	27.5072
NM_013339	3371	3185.66	19	15.8893
NM_001127501	2431	2245.66	0	0
NM_000478	2596	2410.66	0	0
NM_001177520	2315	2129.66	0	0
NM_006492	1478	1292.66	0	0
NM_020703	2471	2285.66	0	0
NM_001172626	2394	2208.66	0	0
NM_000036	2406	2220.66	0	0
NM_001257361	3392	3206.66	8.01829	6.66161
NM_139156	3756	3570.66	0	0
NM_203404	3394	3208.66	0	0
NM_004037	3976	3790.66	12.9817	9.12364
NM_001257360	4109	3923.66	0	0
NM_004038	1862	1676.66	0	0
NM_001008221_2	1781	1595.66	0	0
NM_004038_2	1862	1676.66	0	0
NM_004038_1	1862	1676.66	0	0
NM_001008221	1781	1595.66	0	0
NM_001008221_1	1781	1595.66	0	0
NM_001008218	1838	1652.66	0	0
NM_001008218_1	1838	1652.66	0	0
NM_001008218_2	1838	1652.66	0	0
NM_001008219	1860	1674.66	0	0
NM_001008219_2	1860	1674.66	0	0
NM_001008219_1	1860	1674.66	0	0
NM_000699	1632	1446.66	0	0
NM_020978	2179	1993.66	0	0
NM_144567	4649	4463.66	30.0492	17.9346
NM_004673	3546	3360.66	0	0
NM_014495	2126	1940.66	0	0
NM_021146	2238	2052.66	0	0
NM_030816	5667	5481.66	31	15.0661
NR_046228	1744	1558.66	0.190727	0.325995
NM_001039888	3612	3426.66	9	6.99717
