target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	2006.39	438.663	692.954
CD19-CAR-CD25-GFP	3063	2888.39	22.0788	24.2275
NM_001103170	4049	3874.39	0	0
NM_001103169	3832	3657.39	0	0
NM_001013630	1575	1400.39	0	0
NM_000350	7325	7150.39	0	0
NM_012089	3857	3682.39	9	7.74642
NM_002858	3616	3441.39	9	8.2889
NM_001122674	967	792.388	0	0
NM_005158	11940	11765.4	0	0
NM_001136001	2140	1965.39	0	0
NM_001168237	11918	11743.4	0	0
NM_007314	12227	12052.4	0	0
NM_001136000	11631	11456.4	0.0258013	0.0071381
NM_001168236	12164	11989.4	0	0
NM_001168238	11855	11680.4	0	0
NM_001168239	11568	11393.4	5.6726	1.57804
NM_000016	2603	2428.39	26.7841	34.9581
NM_001127328	2615	2440.39	0.21586	0.280351
NM_030649	3759	3584.39	0	0
NM_022735	3565	3390.39	6	5.60906
NM_032360	1616	1441.39	42	92.3542
NM_147161	3181	3006.39	2.57838	2.71825
NM_015547	2015	1840.39	5.42162	9.33702
NM_181865	1430	1255.39	0	0
NM_181866	1414	1239.39	33.0153	84.4298
NM_181864	1625	1450.39	0	0
NM_007274	1805	1630.39	27.9847	54.4024
NM_016361	1808	1633.39	3	5.8213
NM_001100	1492	1317.39	4.01247	9.65352
NR_024438	1983	1808.39	0	0
NM_030812	1861	1686.39	0	0
NM_001103	4528	4353.39	0	0
NM_080431	1422	1247.39	0	0
NM_207191	2764	2589.39	1.07437e-08	1.31506e-08
NM_001261464	2864	2689.39	0	0
NM_207197	2981	2806.39	0	0
NM_001261465	2836	2661.39	0	0
NM_207195	2906	2731.39	3.12159	3.62227
NR_048579	3048	2873.39	3.31739e-05	3.65923e-05
NM_207194	2909	2734.39	27.7258	32.1375
NM_207196	2978	2803.39	0	0
NR_048578	3123	2948.39	7.40169	7.95673
NM_001261466	2226	2051.39	12.7183	19.6503
NM_003815	2834	2659.39	0.000531893	0.000633915
NR_048577	3120	2945.39	20.0321	21.5562
NM_021794	2992	2817.39	0	0
NM_005099	4332	4157.39	3.60453	2.748
NM_025008	2893	2718.39	0	0
NM_019032	4201	4026.39	0	0
NM_001025107	6540	6365.39	0.000255072	0.000127007
NM_015840	6593	6418.39	23.7753	11.7406
NM_001193495	6709	6534.39	91.637	44.4482
NM_015841	6536	6361.39	0	0
NM_001111	6671	6496.39	0	0
NM_052998	2182	2007.39	0	0
NM_020247	2924	2749.39	25	28.8199
NM_018417	5421	5246.39	0	0
NM_001167749	4966	4791.39	0	0
NR_046083	2128	1953.39	0	0
NM_015999	2175	2000.39	82	129.924
NM_000674	2919	2744.39	0	0
NM_001048230	2764	2589.39	0	0
NM_000677	2245	2070.39	0	0
NM_020683	2150	1975.39	0	0
NM_001081976	1163	988.388	0	0
NM_017825	1691	1516.39	36	75.2455
NM_001126	2782	2607.39	61	74.1502
NM_032785	2988	2813.39	0	0
NM_000646	7182	7007.39	5	2.26153
NM_000028	7449	7274.39	0	0
NM_000643	7169	6994.39	0	0
NM_000644	7109	6934.39	0	0
NM_000642	7371	7196.39	0	0
NM_000645	7182	7007.39	0	0
NM_024758	3154	2979.39	25.345	26.962
NM_012199	7478	7303.39	14	6.07564
NM_024852	3645	3470.39	15	13.6994
NM_177422	3387	3212.39	0	0
NM_017629	7060	6885.39	10.2032	4.69675
NM_198576	7326	7151.39	0	0
NM_000029	2581	2406.39	0	0
NM_020350	1183	1008.39	67.5595	212.347
NM_001040195	1127	952.388	0	0
NM_001040197	1280	1105.39	6.44054	18.467
NM_001040194	1162	987.388	0	0
NM_001040196	1259	1084.39	0	0
NM_015446	8631	8456.39	29	10.8693
NM_001242673	4314	4139.39	0	0
NM_001242676	4028	3853.39	0	0
NM_001242675	4039	3864.39	0	0
NM_006621	3943	3768.39	0	0
NM_001242674	3685	3510.39	7	6.32021
NM_001029882	6496	6321.39	2	1.00278
NM_022831	3006	2831.39	3	3.35823
NM_001039775	5245	5070.39	1	0.625097
NM_004833	1484	1309.39	8	19.3647
NM_001042478	2070	1895.39	0	0
NM_018836	2923	2748.39	0	0
NM_001625	2759	2584.39	11.9519	14.6578
NR_037592	2877	2702.39	0	0
NM_013411	3671	3496.39	68.0481	61.6857
NM_001199199	3647	3472.39	0	0
NR_037591	3789	3614.39	0	0
NM_013410	6881	6706.39	1.45231	0.686372
NM_001005353	6998	6823.39	6.54515e-08	3.04024e-08
NM_203464	6887	6712.39	0.605659	0.285982
NM_012093	3936	3761.39	0	0
NM_174858	3325	3150.39	0	0
NM_024595	2726	2551.39	19.4581	24.172
NM_001136275	2591	2416.39	0	0
NM_152763	3063	2888.39	0	0
NR_049760	2912	2737.39	0	0
NM_006066	1580	1405.39	10.9672	24.7337
NM_153326	1452	1277.39	4.38432	10.8785
NM_001202414	1491	1316.39	29.2203	70.3541
NM_001202413	1363	1188.39	12.4281	33.1464
NM_003689	2619	2444.39	52.1777	67.6555
NR_002796	1324	1149.39	0	0
NM_012067	1241	1066.39	0	0
NR_040289	2117	1942.39	1.0241	1.67108
NR_040288	2314	2139.39	0	0
NM_005465	7082	6907.39	5	2.29427
NM_181690	1734	1559.39	0	0
NM_001206729	1575	1400.39	0	0
NM_170726	2370	2195.39	0	0
NM_001161504	3243	3068.39	3	3.09884
