target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	1997.87	173	243.528
CD19-CAR-CD25-GFP	3063	2879.87	0	0
NM_001103170	4049	3865.87	0	0
NM_001103169	3832	3648.87	1	0.770747
NM_001013630	1575	1391.87	0	0
NM_000350	7325	7141.87	0	0
NM_012089	3857	3673.87	9	6.88952
NM_002858	3616	3432.87	5	4.09622
NM_001122674	967	783.875	0	0
NM_005158	11940	11756.9	0	0
NM_001136001	2140	1956.87	0	0
NM_001168237	11918	11734.9	0	0
NM_007314	12227	12043.9	0	0
NM_001136000	11631	11447.9	0.0201865	0.00495914
NM_001168236	12164	11980.9	0	0
NM_001168238	11855	11671.9	0	0
NM_001168239	11568	11384.9	3.38156	0.835332
NM_000016	2603	2419.87	21	24.406
NM_001127328	2615	2431.87	0	0
NM_030649	3759	3575.87	7	5.50537
NM_022735	3565	3381.87	7	5.82118
NM_032360	1616	1432.87	12	23.5529
NM_147161	3181	2997.87	0	0
NM_015547	2015	1831.87	0	0
NM_181865	1430	1246.87	0.000122865	0.000277125
NM_181866	1414	1230.87	19.7038	45.0202
NM_181864	1625	1441.87	0	0
NM_007274	1805	1621.87	8.29604	14.3855
NM_016361	1808	1624.87	2	3.46163
NM_001100	1492	1308.87	1.00203	2.15305
NR_024438	1983	1799.87	0	0
NM_030812	1861	1677.87	0	0
NM_001103	4528	4344.87	0	0
NM_080431	1422	1238.87	0	0
NM_207191	2764	2580.87	0	0
NM_001261464	2864	2680.87	0.000174867	0.000183444
NM_207197	2981	2797.87	0	0
NM_001261465	2836	2652.87	0	0
NM_207195	2906	2722.87	0	0
NR_048579	3048	2864.87	0	0
NM_207194	2909	2725.87	0	0
NM_207196	2978	2794.87	0	0
NR_048578	3123	2939.87	0	0
NM_001261466	2226	2042.87	0	0
NM_003815	2834	2650.87	5.99983	6.36532
NR_048577	3120	2936.87	0	0
NM_021794	2992	2808.87	0	0
NM_005099	4332	4148.87	2.85855	1.9377
NM_025008	2893	2709.87	0	0
NM_019032	4201	4017.87	0	0
NM_001025107	6540	6356.87	0.0117481	0.00519751
NM_015840	6593	6409.87	0	0
NM_001193495	6709	6525.87	109.656	47.2569
NM_015841	6536	6352.87	0	0
NM_001111	6671	6487.87	0	0
NM_052998	2182	1998.87	0	0
NM_020247	2924	2740.87	10	10.2608
NM_018417	5421	5237.87	0	0
NM_001167749	4966	4782.87	0	0
NR_046083	2128	1944.87	0.00998065	0.0144324
NM_015999	2175	1991.87	32.99	46.5791
NM_000674	2919	2735.87	0	0
NM_001048230	2764	2580.87	1	1.08969
NM_000677	2245	2061.87	0	0
NM_020683	2150	1966.87	0	0
NM_001081976	1163	979.875	0	0
NM_017825	1691	1507.87	17	31.7069
NM_001126	2782	2598.87	29	31.3822
NM_032785	2988	2804.87	0	0
NM_000646	7182	6998.87	0.000416075	0.000167191
NM_000028	7449	7265.87	0	0
NM_000643	7169	6985.87	0.00233595	0.000940402
NM_000644	7109	6925.87	6.99683	2.84117
NM_000642	7371	7187.87	0	0
NM_000645	7182	6998.87	0.000416075	0.000167191
NM_024758	3154	2970.87	23.8702	22.5966
NM_012199	7478	7294.87	14	5.39735
NM_024852	3645	3461.87	10	8.1238
NM_177422	3387	3203.87	0	0
NM_017629	7060	6876.87	16.342	6.68321
NM_198576	7326	7142.87	1	0.393729
NM_000029	2581	2397.87	0	0
NM_020350	1183	999.875	31.3114	88.0699
NM_001040195	1127	943.875	0	0
NM_001040197	1280	1096.87	5.67786	14.5579
NM_001040194	1162	978.875	0	0
NM_001040196	1259	1075.87	0.0107346	0.0280605
NM_015446	8631	8447.87	13	4.32779
NM_001242673	4314	4130.87	0	0
NM_001242676	4028	3844.87	0	0
NM_001242675	4039	3855.87	0	0
NM_006621	3943	3759.87	0	0
NM_001242674	3685	3501.87	23	18.4713
NM_001029882	6496	6312.87	9	4.00946
NM_022831	3006	2822.87	19	18.9292
NM_001039775	5245	5061.87	2	1.11119
NM_004833	1484	1300.87	0	0
NM_001042478	2070	1886.87	0	0
NM_018836	2923	2739.87	0	0
NM_001625	2759	2575.87	7.05846	7.70647
NR_037592	2877	2693.87	0	0
NM_013411	3671	3487.87	52.9415	42.6881
NM_001199199	3647	3463.87	0	0
NR_037591	3789	3605.87	0	0
NM_013410	6881	6697.87	0.696553	0.292474
NM_001005353	6998	6814.87	7.30464e-08	3.01448e-08
NM_203464	6887	6703.87	0.303447	0.1273
NM_012093	3936	3752.87	0	0
NM_174858	3325	3141.87	0	0
NM_024595	2726	2542.87	42.5099	47.015
NM_001136275	2591	2407.87	0	0
NM_152763	3063	2879.87	0	0
NR_049760	2912	2728.87	0	0
NM_006066	1580	1396.87	21.8257	43.9422
NM_153326	1452	1268.87	2.17431	4.81917
NM_001202414	1491	1307.87	3.13939e-08	6.75072e-08
NM_001202413	1363	1179.87	0	0
NM_003689	2619	2435.87	27.6278	31.8979
NR_002796	1324	1140.87	0	0
NM_012067	1241	1057.87	0	0
NR_040289	2117	1933.87	0	0
NR_040288	2314	2130.87	0	0
NM_005465	7082	6898.87	17	6.93013
NM_181690	1734	1550.87	0	0
NM_001206729	1575	1391.87	0	0
NM_170726	2370	2186.87	0	0
NM_001161504	3243	3059.87	3	2.75733
NM_003748	3383	3199.87	0	0
NM_000696	2500	2316.87	19	23.0633
NM_144988	1057	873.875	2	6.43653
NM_013339	3371	3187.87	13	11.4687
NM_001127501	2431	2247.87	0	0
NM_000478	2596	2412.87	0	0
NM_001177520	2315	2131.87	0	0
NM_006492	1478	1294.87	0	0
NM_020703	2471	2287.87	0	0
NM_001172626	2394	2210.87	0	0
NM_000036	2406	2222.87	0	0
NM_001257361	3392	3208.87	6.40657	5.61492
NM_139156	3756	3572.87	0	0
NM_203404	3394	3210.87	3.59343	3.14744
NM_004037	3976	3792.87	0	0
NM_001257360	4109	3925.87	0	0
NM_004038	1862	1678.87	0	0
NM_001008221_2	1781	1597.87	0	0
NM_004038_2	1862	1678.87	0	0
NM_004038_1	1862	1678.87	0	0
NM_001008221	1781	1597.87	0	0
NM_001008221_1	1781	1597.87	0	0
NM_001008218	1838	1654.87	0	0
NM_001008218_1	1838	1654.87	0	0
NM_001008218_2	1838	1654.87	0	0
NM_001008219	1860	1676.87	0	0
NM_001008219_2	1860	1676.87	0	0
