target_id	length	eff_length	est_counts	tpm
CD19-CAR-GFP	2181	1995.95	335	382.872
CD19-CAR-CD25-GFP	3063	2877.95	0	0
NM_001103170	4049	3863.95	0	0
NM_001103169	3832	3646.95	2	1.251
NM_001013630	1575	1389.95	0	0
NM_000350	7325	7139.95	0	0
NM_012089	3857	3671.95	16	9.93988
NM_002858	3616	3430.95	27	17.9518
NM_001122674	967	781.946	0	0
NM_005158	11940	11754.9	0	0
NM_001136001	2140	1954.95	0	0
NM_001168237	11918	11732.9	0	0
NM_007314	12227	12041.9	0	0
NM_001136000	11631	11445.9	0.0458775	0.00914335
NM_001168236	12164	11978.9	0	0
NM_001168238	11855	11669.9	0	0
NM_001168239	11568	11382.9	10.8904	2.18246
NM_000016	2603	2417.95	27	25.4727
NM_001127328	2615	2429.95	0	0
NM_030649	3759	3573.95	4	2.55311
NM_022735	3565	3379.95	6	4.04948
NM_032360	1616	1430.95	27	43.0425
NM_147161	3181	2995.95	0	0
NM_015547	2015	1829.95	1	1.24658
NM_181865	1430	1244.95	0	0
NM_181866	1414	1228.95	52.2846	97.0506
NM_181864	1625	1439.95	0	0
NM_007274	1805	1619.95	20.7154	29.171
NM_016361	1808	1622.95	2	2.81115
NM_001100	1492	1306.95	2.75079	4.80128
NR_024438	1983	1797.95	1.0006	1.26953
NM_030812	1861	1675.95	0	0
NM_001103	4528	4342.95	0	0
NM_080431	1422	1236.95	0	0
NM_207191	2764	2578.95	1.21299e-06	1.07293e-06
NM_001261464	2864	2678.95	0	0
NM_207197	2981	2795.95	0	0
NM_001261465	2836	2650.95	0	0
NM_207195	2906	2720.95	0	0
NR_048579	3048	2862.95	9	7.17112
NM_207194	2909	2723.95	0	0
NM_207196	2978	2792.95	0	0
NR_048578	3123	2937.95	0	0
NM_001261466	2226	2040.95	0	0
NM_003815	2834	2648.95	0	0
NR_048577	3120	2934.95	0	0
NM_021794	2992	2806.95	0	0
NM_005099	4332	4146.95	0	0
NM_025008	2893	2707.95	0	0
NM_019032	4201	4015.95	0	0
NM_001025107	6540	6354.95	0	0
NM_015840	6593	6407.95	53.6182	19.0876
NM_001193495	6709	6523.95	94.5249	33.0517
NM_015841	6536	6350.95	0.000331409	0.000119037
NM_001111	6671	6485.95	0.00033275	0.000117031
NM_052998	2182	1996.95	0	0
NM_020247	2924	2738.95	14	11.6601
NM_018417	5421	5235.95	0	0
NM_001167749	4966	4780.95	0	0
NR_046083	2128	1942.95	0.0146918	0.0172493
NM_015999	2175	1989.95	97.9853	112.325
NM_000674	2919	2733.95	0	0
NM_001048230	2764	2578.95	0	0
NM_000677	2245	2059.95	0	0
NM_020683	2150	1964.95	0	0
NM_001081976	1163	977.946	0	0
NM_017825	1691	1505.95	59	89.3717
NM_001126	2782	2596.95	94	82.57
NM_032785	2988	2802.95	0	0
NM_000646	7182	6996.95	4.21961	1.37569
NM_000028	7449	7263.95	0	0
NM_000643	7169	6983.95	0	0
NM_000644	7109	6923.95	0	0
NM_000642	7371	7185.95	7.78039	2.46987
NM_000645	7182	6996.95	0	0
NM_024758	3154	2968.95	16.9128	12.9948
NM_012199	7478	7292.95	15	4.69187
NM_024852	3645	3459.95	18	11.8675
NM_177422	3387	3201.95	0	0
NM_017629	7060	6874.95	11.2472	3.73192
NM_198576	7326	7140.95	2	0.638898
NM_000029	2581	2395.95	0	0
NM_020350	1183	997.946	33.6161	76.8419
NM_001040195	1127	941.946	0	0
NM_001040197	1280	1094.95	13.3839	27.8834
NM_001040194	1162	976.946	0	0
NM_001040196	1259	1073.95	0	0
NM_015446	8631	8445.95	19	5.13172
NM_001242673	4314	4128.95	0	0
NM_001242676	4028	3842.95	0	0
NM_001242675	4039	3853.95	0	0
NM_006621	3943	3757.95	12.9998	7.89122
NM_001242674	3685	3499.95	0.000174399	0.000113668
NM_001029882	6496	6310.95	7	2.53024
NM_022831	3006	2820.95	23	18.599
NM_001039775	5245	5059.95	2	0.901657
NM_004833	1484	1298.95	0	0
NM_001042478	2070	1884.95	0	0
NM_018836	2923	2737.95	0	0
NM_001625	2759	2573.95	7.0706	6.26635
NR_037592	2877	2691.95	0	0
NM_013411	3671	3485.95	108.929	71.2823
NM_001199199	3647	3461.95	0	0
NR_037591	3789	3603.95	0	0
NM_013410	6881	6695.95	2.83358	0.965342
